"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.id";"from.name";"created_time";"updated_time";"message";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count";"id"
"RameshgayanFernando/2129348240518255_5078152728971110/2129348240518255_5078152728971110";"11757";"11633";"2";"2129348240518255_5078152728971110";"empty";"";"fetched (200)";"2022-08-01 22:22:09.457319";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5078152728971110/2129348240518255_5078152728971110";"12125";"11633";"2";"2129348240518255_5078152728971110";"empty";"";"fetched (200)";"2022-08-01 22:23:14.253831";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444";"11634";"11613";"1";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:20:41.704111";"Facebook:/<page-id>/posts";"2129348240518255";"Houses&Land.lk";"2022-04-22T08:31:02+0000";"2022-06-18T04:37:46+0000";"LUXURIOUS HOUSE COLOMBO 05 SRI LANKA   HOUSES&LAND.LK  15 perches - Land size  3850 Sqft 4 Bedrooms + study (One of the rooms have been converted into a beautiful TV room) 3 Bathrooms  2 Parkings space available  1 Drivers quarters  1 maids room All the furnitures including   Price Upon request only   More details Call now +94 75 226 4558 +94 70 193 7033 Email :housesandlandlk1@gmail.com Book your appointment for inspection  Whatsapp / Viber / Message - +94 70 193 7033 - +94 752 264 558  #luxuriouslifestyle  #luxuryhouse #colombo5 #srilanka  #superbhouse  #newlisting  #home #greatinvestment  #residentialproperty #homegoals #homebuyers #homebuying #houseforliving #highlydemanded #loction #buyyourhome #dreamhomes #propertyinvestor #investinyourself #valueinvesting  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk";"50";"70";"101";"95";"6";"0";"0";"0";"0";"2129348240518255_5065262723593444"
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11758";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T13:15:04+0000";"";"Price please, also a land mark. Thank you!";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11759";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-23T15:47:45+0000";"";"Can you send the price specific area and sqft";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11760";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-23T05:45:16+0000";"";"Price  please I am interested please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11761";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T09:08:04+0000";"";"Price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11762";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T12:22:15+0000";"";"More details and price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11763";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-06-08T10:36:19+0000";"";"Price and details please.";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11764";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T15:16:16+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11765";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T16:08:56+0000";"";"Price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11766";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T14:34:05+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11767";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T10:39:21+0000";"";"Price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11768";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T13:16:21+0000";"";"Send the price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11769";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T09:26:48+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11770";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-23T00:33:36+0000";"";"Price pls.";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11771";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-23T05:48:23+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11772";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T10:41:12+0000";"";"Price plz";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11773";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-24T00:26:26+0000";"";"Price please.";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11774";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-24T12:22:32+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11775";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T12:24:17+0000";"";"Price plz";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11776";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-23T05:30:47+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11777";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T11:56:26+0000";"";"Is this for rental or sal";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11778";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-29T13:30:34+0000";"";"Pls send price and details";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11779";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T10:46:13+0000";"";"Price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11780";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T08:43:21+0000";"";"Price";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11781";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T09:53:02+0000";"";"Price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11782";"11634";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"2022-04-22T11:33:59+0000";"";"Price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"11783";"11634";"2";"2129348240518255_5065262723593444";"offcut";"";"fetched (200)";"2022-08-01 22:22:10.038251";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"12126";"11634";"2";"2129348240518255_5065262723593444";"empty";"";"fetched (200)";"2022-08-01 22:23:14.963267";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5061045097348540";"11635";"11613";"1";"2129348240518255_5061045097348540";"data";"data.*";"fetched (200)";"2022-08-01 22:20:41.704111";"Facebook:/<page-id>/posts";"2129348240518255";"Houses&Land.lk";"2022-04-20T16:58:54+0000";"2022-04-21T03:37:56+0000";"STRATFORD TOWER TWO BEDROOM APARTMENT FOR SALE HAVELOCK CITY COLOMBO SRI LANKA   HOUSES&LAND.LK  • 1190 Sqft • Brandnew Apartment  • Stratford Tower • 2 Bedrooms • 2 Bathrooms • Garden View • Living  • Dining • Kitchen • Pantry • Maid's room & Bathroom • Fully Air Conditioned • Gymnasium • Swimming Pool • Club house • Good Management committee • 24h security  Price LKR 65M negotiable   Good Investment  Don’t Miss out  More details & book your appointment for inspection contact Us  Email-housesandlandlk1@gmail.com Whatsapp / Viber / Message +94 70 193 7033 - +94 75 226 4558  #brandnewapartment #colombo5 #srilanka  #bestpropertiesinsrilanka  #housesandlandlk  #apartment #apartmentdecor #apartmentforsale #apartmentliving #apartments #apartmentsearch #apartmentsforsale  #detroitapartments #dreamhome #homeforsale #househunting #investmentproperty #luxuryapartments #milliondollarlisting #newhome  #propertyinvestment #realestate #realestateforsale #realtor #realtorlife #realty #strategicbranding #tangerang #dontmissout #valuableinvestment";"18";"0";"20";"18";"2";"0";"0";"0";"0";"2129348240518255_5061045097348540"
"RameshgayanFernando/2129348240518255_5061045097348540/2129348240518255_5061045097348540";"11784";"11635";"2";"2129348240518255_5061045097348540";"empty";"";"fetched (200)";"2022-08-01 22:22:10.823675";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5061045097348540/2129348240518255_5061045097348540";"12127";"11635";"2";"2129348240518255_5061045097348540";"empty";"";"fetched (200)";"2022-08-01 22:23:15.878766";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916";"11636";"11613";"1";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:20:41.704111";"Facebook:/<page-id>/posts";"2129348240518255";"Houses&Land.lk";"2022-04-17T15:44:01+0000";"2022-04-20T11:48:25+0000";"PITA KOTTE HOUSE - COLOMBO - SRI LANKA   HOUSES&LAND.LK  10 Perch Land size  3000 square feet  Located in highly residential area Pita kotte   • 4 Bedrooms (3 rooms balconies ) • 3 Bathrooms • 1 Office & Tv Room • Kitchen & pantry cupboards  • 2 Paraking Space • Rooftop • Unfurnished  • Friendly and quiet neighborhood   Price 55M  Bank loans facilities available More details & book your appointment for inspection contact - Email : housesandlandlk1@gmail.com Whatsapp / Viber / Message - +94 70 193 7033 - +94 752 264 558  #House #forsale #pitakotte #colombo #SriLanka #superbhouse #newlisting #property #home #greatinvestment #dreamhome  #luxurylifestyle #houselovers #dreamhouselover #residentialproperty #homegoals #homebuyers #homebuying #buyers #housebuyer  #luxuriouslifestyle #dreamhomes  #propertyinvestor #investinyourself #valueinvesting  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk";"45";"50";"82";"82";"0";"0";"0";"0";"0";"2129348240518255_5053331338119916"
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11785";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T16:26:17+0000";"";"Location and price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11786";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T16:16:19+0000";"";"More details with the price pls??";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11787";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T23:02:37+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11788";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T16:16:13+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11789";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T16:19:04+0000";"";"Price please...";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11790";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T17:33:30+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11791";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T19:30:15+0000";"";"PM me the price";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11792";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T16:42:11+0000";"";"Price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11793";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T16:34:50+0000";"";"How about the price";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11794";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T16:18:22+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11795";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T15:59:02+0000";"";"Price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11796";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T17:54:31+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11797";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T16:15:51+0000";"";"Price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11798";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-18T03:41:38+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11799";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T19:01:24+0000";"";"Price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11800";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T16:09:55+0000";"";"Price plz";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11801";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-18T08:46:03+0000";"";"Price plz";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11802";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T16:18:06+0000";"";"Hi what is the price you are looking for?";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11803";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-18T05:22:33+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11804";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T15:59:57+0000";"";"Price";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11805";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T22:58:00+0000";"";"Price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11806";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-18T03:06:49+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11807";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T16:07:39+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11808";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-17T23:01:14+0000";"";"Price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11809";"11636";"2";"2129348240518255_5053331338119916";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"2022-04-18T03:11:57+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"11810";"11636";"2";"2129348240518255_5053331338119916";"offcut";"";"fetched (200)";"2022-08-01 22:22:11.236430";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5053331338119916/2129348240518255_5053331338119916";"12128";"11636";"2";"2129348240518255_5053331338119916";"empty";"";"fetched (200)";"2022-08-01 22:23:16.567046";"Facebook:/<post-id>/sharedposts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5031630536956663";"11637";"11613";"1";"2129348240518255_5031630536956663";"data";"data.*";"fetched (200)";"2022-08-01 22:20:41.704111";"Facebook:/<page-id>/posts";"2129348240518255";"Houses&Land.lk";"2022-04-09T08:55:49+0000";"2022-06-27T06:51:57+0000";"DEHIWALA APARTMENT FOR SALE COLOMBO  SRI LANKA   HOUSES&LAND.LK  THREE BEDROOM MODERN APARTMENT IN MARINA DRIVE DEHIWALA.   •Spacious 3 bedroom apartment with    direct access to marine drive,galle road & the beach.  •Master room with attached bathroom. •Separate common bathroom two rooms •All three rooms with  spacious balconies with    city view and partial sea view.  •Spacious living and dining room with balcony. •Pantry  with granite top and mohogony    pantry cupboards.  •Grade A timber for all doors. •Reserved car park •24 hour Security  •Rooftop common area   PRICE 34Million rupees   More details & book your appointment for inspection contact Us Email : housesandlandlk1@gmail.com Whatsapp / Viber / Message +94 70 193 7033  +94 75 226 4558  #bestpropertiesinsrilanka  #housesandlandlk  #apartmentdecor #apartmentforsale #apartmentliving #apartments #apartmentsearch #apartmentsforsale #detroitapartments #dreamhome #homeforsale #househunting #investmentproperty #luxuryapartments #milliondollarlisting #newhome  #propertyinvestment #realestate #buyer #realtor #realtorlife #realty #strategicbranding #tangerang #dontmissout #valueinvesting #valueyourself #apartment #buyers";"24";"32";"27";"26";"1";"0";"0";"0";"0";"2129348240518255_5031630536956663"
"RameshgayanFernando/2129348240518255_5031630536956663/2129348240518255_5031630536956663";"11811";"11637";"2";"2129348240518255_5031630536956663";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.980787";"Facebook:/<post-id>/comments";"2129348240518255";"Houses&Land.lk";"2022-06-27T06:51:57+0000";"";"Special offers LKR 30million now";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5031630536956663/2129348240518255_5031630536956663";"11812";"11637";"2";"2129348240518255_5031630536956663";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.980787";"Facebook:/<post-id>/comments";"";"";"2022-04-10T23:59:04+0000";"";"Hw many sqft and the price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5031630536956663/2129348240518255_5031630536956663";"11813";"11637";"2";"2129348240518255_5031630536956663";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.980787";"Facebook:/<post-id>/comments";"";"";"2022-04-09T21:54:20+0000";"";"price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5031630536956663/2129348240518255_5031630536956663";"11814";"11637";"2";"2129348240518255_5031630536956663";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.980787";"Facebook:/<post-id>/comments";"";"";"2022-04-10T18:48:04+0000";"";"Can you in box Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5031630536956663/2129348240518255_5031630536956663";"11815";"11637";"2";"2129348240518255_5031630536956663";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.980787";"Facebook:/<post-id>/comments";"";"";"2022-04-11T09:17:53+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5031630536956663/2129348240518255_5031630536956663";"11816";"11637";"2";"2129348240518255_5031630536956663";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.980787";"Facebook:/<post-id>/comments";"";"";"2022-04-09T12:02:09+0000";"";"Price please";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5031630536956663/2129348240518255_5031630536956663";"11817";"11637";"2";"2129348240518255_5031630536956663";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.980787";"Facebook:/<post-id>/comments";"";"";"2022-04-11T14:58:05+0000";"";"Price pls";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5031630536956663/2129348240518255_5031630536956663";"11818";"11637";"2";"2129348240518255_5031630536956663";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.980787";"Facebook:/<post-id>/comments";"";"";"2022-04-09T10:42:13+0000";"";"Price plz";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5031630536956663/2129348240518255_5031630536956663";"11819";"11637";"2";"2129348240518255_5031630536956663";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.980787";"Facebook:/<post-id>/comments";"";"";"2022-04-09T10:17:55+0000";"";"Price plz";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5031630536956663/2129348240518255_5031630536956663";"11820";"11637";"2";"2129348240518255_5031630536956663";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.980787";"Facebook:/<post-id>/comments";"";"";"2022-04-12T08:27:03+0000";"";"Price";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5031630536956663/2129348240518255_5031630536956663";"11821";"11637";"2";"2129348240518255_5031630536956663";"data";"data.*";"fetched (200)";"2022-08-01 22:22:11.980787";"Facebook:/<post-id>/comments";"";"";"2022-04-10T12:30:21+0000";"";"Price plz";"";"";"";"";"";"";"";"";"";""
