"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.id";"from.name";"created_time";"updated_time";"message";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"blueoceansl/144005052321421_5565735550148317/144005052321421_5565735550148317";"39525";"15120";"2";"144005052321421_5565735550148317";"data";"data.*";"fetched (200)";"2022-08-05 15:25:35.110638";"Facebook:/<post-id>/comments";"";"";"2021-05-24T01:06:51+0000";"";"🙏👍";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5559938647394674";"15121";"12159";"1";"144005052321421_5559938647394674";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-23T01:30:17+0000";"2021-05-23T01:30:20+0000";"";"";"0";"8";"8";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5559938647394674/144005052321421_5559938647394674";"39526";"15121";"2";"144005052321421_5559938647394674";"empty";"";"fetched (200)";"2022-08-05 15:25:36.611777";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5563675240354348";"15122";"12159";"1";"144005052321421_5563675240354348";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-22T15:54:41+0000";"2021-05-22T16:04:20+0000";"We are looking for a Dynamic personality,competence in technical skill with BSc Degree from a reputed university in the field of QS with practical work experience";"";"1";"3";"3";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5563675240354348/144005052321421_5563675240354348";"39527";"15122";"2";"144005052321421_5563675240354348";"data";"data.*";"fetched (200)";"2022-08-05 15:25:37.328153";"Facebook:/<post-id>/comments";"";"";"2021-05-22T16:04:20+0000";"";"Musthaq Hassan";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5563621310359741";"15123";"12159";"1";"144005052321421_5563621310359741";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-22T15:32:16+0000";"2021-05-22T15:32:16+0000";"At Blue Ocean Group of Companies, we provide Excellence, Quality and Luxury in real estate.  Serenity is what we give you at exquisite locations in Colombo, Mount Lavinia and Nuwara-Eliya. For more details, call us now - +94 777 546 546 🏢 Looking for the perfect apartment that you call it home ? #BlueOceanGroup #Blueoceanrealestate #Investmentproperty #LuxuryApartments #Colombo #mountlavinia #NuweraEliya  #luxuryrealestates #linkengineering #luxurylifestyle #seaview .";"7";"0";"13";"12";"1";"0";"0";"0";"0"
"blueoceansl/144005052321421_5563621310359741/144005052321421_5563621310359741";"39528";"15123";"2";"144005052321421_5563621310359741";"empty";"";"fetched (200)";"2022-08-05 15:25:38.351593";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5559936120728260";"15124";"12159";"1";"144005052321421_5559936120728260";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-22T01:30:15+0000";"2021-05-22T01:30:19+0000";"";"";"0";"4";"4";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5559936120728260/144005052321421_5559936120728260";"39529";"15124";"2";"144005052321421_5559936120728260";"empty";"";"fetched (200)";"2022-08-05 15:25:39.272073";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5558908607497678";"15125";"12159";"1";"144005052321421_5558908607497678";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-21T03:57:50+0000";"2021-05-21T03:57:50+0000";"";"";"0";"3";"3";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5558908607497678/144005052321421_5558908607497678";"39530";"15125";"2";"144005052321421_5558908607497678";"empty";"";"fetched (200)";"2022-08-05 15:25:39.987758";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5556965434358662";"15126";"12159";"1";"144005052321421_5556965434358662";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-20T11:46:59+0000";"2021-05-20T11:46:59+0000";"It is our pleasure to note that our member company, Link Readymix trucks are in line up along at No. 30, Hotel Road, Mount Lavinia.  5th Residential Floor concrete is Completed. For more details, call us on +94 777 546 546 | www.blueocean.lk";"3";"0";"3";"3";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5556965434358662/144005052321421_5556965434358662";"39531";"15126";"2";"144005052321421_5556965434358662";"empty";"";"fetched (200)";"2022-08-05 15:25:40.708513";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5556103684444837";"15127";"12159";"1";"144005052321421_5556103684444837";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-20T04:03:12+0000";"2021-05-20T04:03:12+0000";"";"";"0";"0";"0";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5556103684444837/144005052321421_5556103684444837";"39532";"15127";"2";"144005052321421_5556103684444837";"empty";"";"fetched (200)";"2022-08-05 15:25:41.317800";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5554241454631060";"15128";"12159";"1";"144005052321421_5554241454631060";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-19T12:57:53+0000";"2021-05-19T12:57:53+0000";"Offering spectacular views of the skyline and a host of incredible shopping, dining, entertainment and leisure facilities, Blue Ocean’s 19th Lane residence is the place to be if you want to plant yourself right in the heart of the action.  · Sited at the gateway to the world-famous CHEC Port City  · Opposite to Sheraton Hotel  · Walking distance to Colpetty Super Market & Carnival Ice Cream  · 2 to 3 Minutes’ Drive to Bishop College, Methodist College, S. Thomas Prep, Ladies College & Bishop College  · 5 Minutes’ drive to Royal College  For more details : Contact : +94 777 546 546  #InvestmentProperty #LuxuryApartments #LuxuryLiving";"1";"0";"2";"2";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5554241454631060/144005052321421_5554241454631060";"39533";"15128";"2";"144005052321421_5554241454631060";"empty";"";"fetched (200)";"2022-08-05 15:25:42.035397";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5553123084742897";"15129";"12159";"1";"144005052321421_5553123084742897";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-19T03:39:08+0000";"2021-05-19T03:39:08+0000";"";"1";"0";"3";"3";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5553123084742897/144005052321421_5553123084742897";"39534";"15129";"2";"144005052321421_5553123084742897";"empty";"";"fetched (200)";"2022-08-05 15:25:42.856194";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5528864377168768";"15130";"12159";"1";"144005052321421_5528864377168768";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-18T10:30:02+0000";"2021-05-18T10:30:05+0000";"Design, Construction and Commissioning of an eight story building for the Clinical Department Faculty of Medicine - University of Jaffna  Call us for more details - 0777546546 / 0758678721  #linkengineering #linkreadymix #BlueOceanGroup #Jaffna   www.link.com | www.linkreadymix.com";"1";"0";"9";"9";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5528864377168768/144005052321421_5528864377168768";"39535";"15130";"2";"144005052321421_5528864377168768";"empty";"";"fetched (200)";"2022-08-05 15:25:43.575592";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5549229098465629";"15131";"12159";"1";"144005052321421_5549229098465629";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-18T03:13:22+0000";"2021-05-18T03:13:22+0000";"";"";"0";"2";"2";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5549229098465629/144005052321421_5549229098465629";"39536";"15131";"2";"144005052321421_5549229098465629";"empty";"";"fetched (200)";"2022-08-05 15:25:44.495996";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5547252305329975";"15132";"12159";"1";"144005052321421_5547252305329975";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-17T11:29:03+0000";"2021-05-20T06:32:38+0000";"With all your needs right around the corner, King Alfred Palace at No. 45, Alfred House Gardens, Colombo 03 is; Adjoining British Council,  3 to 4 Minutes' drive to Royal College, Ladies College & Bishop College. Super Market, Leading Shopping malls, Restaurants & Cafes,  3 Units Left.  Recreational Facilities:- - Swimming Pool with Changing Room Function Hall, Fully Equipped Gym Barbecue Pavilion on the rooftop and individual car park Drivers Quarters Facility Management  Contact us for more details:- +94 777 546 546";"12";"1";"16";"16";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5547252305329975/144005052321421_5547252305329975";"39537";"15132";"2";"144005052321421_5547252305329975";"data";"data.*";"fetched (200)";"2022-08-05 15:25:45.380754";"Facebook:/<post-id>/comments";"";"";"2021-05-18T11:40:07+0000";"";"Details and price please. My email is serendib1971@gmail.com ";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5546382548750284";"15133";"12159";"1";"144005052321421_5546382548750284";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-17T03:54:50+0000";"2021-05-17T03:54:50+0000";"";"";"0";"1";"1";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5546382548750284/144005052321421_5546382548750284";"39538";"15133";"2";"144005052321421_5546382548750284";"empty";"";"fetched (200)";"2022-08-05 15:25:46.440640";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5543766635678542";"15134";"12159";"1";"144005052321421_5543766635678542";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-16T08:38:23+0000";"2021-05-16T08:38:23+0000";"";"1";"0";"3";"3";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5543766635678542/144005052321421_5543766635678542";"39539";"15134";"2";"144005052321421_5543766635678542";"empty";"";"fetched (200)";"2022-08-05 15:25:47.149836";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5543765945678611";"15135";"12159";"1";"144005052321421_5543765945678611";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-16T08:37:59+0000";"2021-05-16T08:37:59+0000";"";"";"0";"2";"2";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5543765945678611/144005052321421_5543765945678611";"39540";"15135";"2";"144005052321421_5543765945678611";"empty";"";"fetched (200)";"2022-08-05 15:25:48.181554";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5543488402373032";"15136";"12159";"1";"144005052321421_5543488402373032";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-16T06:13:00+0000";"2021-05-16T06:13:00+0000";"";"1";"0";"3";"3";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5543488402373032/144005052321421_5543488402373032";"39541";"15136";"2";"144005052321421_5543488402373032";"empty";"";"fetched (200)";"2022-08-05 15:25:49.209365";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5528248713897001";"15137";"12159";"1";"144005052321421_5528248713897001";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-15T01:30:48+0000";"2021-05-15T01:30:51+0000";"";"";"0";"0";"0";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5528248713897001/144005052321421_5528248713897001";"39542";"15137";"2";"144005052321421_5528248713897001";"empty";"";"fetched (200)";"2022-08-05 15:25:50.020238";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5537464702975402";"15138";"12159";"1";"144005052321421_5537464702975402";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-14T06:38:14+0000";"2021-05-14T06:40:01+0000";"At Blue Ocean Group of Companies, we provide Excellence, Quality and Luxury in real estate.  Serenity is what we give you at exquisite locations in Colombo, Mount Lavinia and Nuwara-Eliya.  For more details, call us now - +94 777 546 546  Recreational Facilities:-  🔴  Swimming Pool with changing room 🔴  Function Hall, 🔴  Fully equipped gym 🔴  Barbecue pavilion on the rooftop and individual car park 🔴  Facility Management.  #realestate #SriLanka #BlueOceanGroup #Colombo #MountLavinia #NuwaraEliya #LuxuryLiving";"7";"0";"5";"5";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5537464702975402/144005052321421_5537464702975402";"39543";"15138";"2";"144005052321421_5537464702975402";"empty";"";"fetched (200)";"2022-08-05 15:25:50.846467";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5528258447229361";"15139";"12159";"1";"144005052321421_5528258447229361";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-13T17:40:20+0000";"2021-05-14T06:13:24+0000";"";"1";"1";"5";"5";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5528258447229361/144005052321421_5528258447229361";"39544";"15139";"2";"144005052321421_5528258447229361";"data";"data.*";"fetched (200)";"2022-08-05 15:25:51.665737";"Facebook:/<post-id>/comments";"";"";"2021-05-14T06:13:24+0000";"";"Thank you and same to you ";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5534948096560396";"15140";"12159";"1";"144005052321421_5534948096560396";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-13T10:29:43+0000";"2021-05-13T10:29:43+0000";"It is our pleasure to note that our member company, Link Readymix trucks are in line up along at No. 30, Hotel Road, Mount Lavinia.  5th Residential Floor concreting work in progress.  For more details, call us on +94 777 546 546 | www.blueocean.lk";"8";"0";"8";"8";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5534948096560396/144005052321421_5534948096560396";"39545";"15140";"2";"144005052321421_5534948096560396";"empty";"";"fetched (200)";"2022-08-05 15:25:52.698843";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5528245807230625";"15141";"12159";"1";"144005052321421_5528245807230625";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-13T01:30:05+0000";"2021-05-13T01:30:09+0000";"";"2";"0";"1";"0";"1";"0";"0";"0";"0"
"blueoceansl/144005052321421_5528245807230625/144005052321421_5528245807230625";"39546";"15141";"2";"144005052321421_5528245807230625";"empty";"";"fetched (200)";"2022-08-05 15:25:53.301906";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5531753006879905";"15142";"12159";"1";"144005052321421_5531753006879905";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-12T10:09:58+0000";"2021-05-12T10:10:40+0000";"🔴 Modern Amenities. Urban Location. Sophisticated Style.✅✅  🏢 You’re here ! You’re home ! You’re happy ! #BlueOceanGroup #Blueoceanrealestate #Investmentproperty #LuxuryApartments #parkcircus #luxuryrealestates  #linkengineering #luxurylifestyle #seaview Kitchen & Bedroom   www.blueocean.lk  /  0777 546 546 -------------------------------------------------------------------------- Recreational Facilities:-  ✅ Swimming Pool with changing room ✅ Function Hall, ✅ Fully equipped gym ✅ Barbecue pavilion on the rooftop and individual car park ✅ Facility Management.";"10";"0";"3";"3";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5531753006879905/144005052321421_5531753006879905";"39547";"15142";"2";"144005052321421_5531753006879905";"empty";"";"fetched (200)";"2022-08-05 15:25:53.855936";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5528244450564094";"15143";"12159";"1";"144005052321421_5528244450564094";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-12T01:30:05+0000";"2021-05-12T01:30:09+0000";"";"1";"0";"2";"2";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5528244450564094/144005052321421_5528244450564094";"39548";"15143";"2";"144005052321421_5528244450564094";"empty";"";"fetched (200)";"2022-08-05 15:25:54.838410";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5528887840499755";"15144";"12159";"1";"144005052321421_5528887840499755";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-11T11:23:00+0000";"2021-05-26T17:40:58+0000";"We are proud to announce that we are reaching the final completion stage of University of Jaffna  Call us for more details - 0777546546 / 0758678721  #linkengineering #linkreadymix #BlueOceanGroup #Jaffna #universityofjaffna #EngineeringTechnology #biotechnology  www.link.com | www.linkreadymix.com";"35";"5";"32";"17";"1";"14";"0";"0";"0"
"blueoceansl/144005052321421_5528887840499755/144005052321421_5528887840499755";"39549";"15144";"2";"144005052321421_5528887840499755";"data";"data.*";"fetched (200)";"2022-08-05 15:25:55.554691";"Facebook:/<post-id>/comments";"";"";"2021-05-11T16:24:21+0000";"";"අවුරුදු 5ක් විතර කලා නෙහ්. තාම ඉවර නැත්ද";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5528887840499755/144005052321421_5528887840499755";"39550";"15144";"2";"144005052321421_5528887840499755";"data";"data.*";"fetched (200)";"2022-08-05 15:25:55.554691";"Facebook:/<post-id>/comments";"";"";"2021-05-26T17:40:58+0000";"";"Where is it";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5528887840499755/144005052321421_5528887840499755";"39551";"15144";"2";"144005052321421_5528887840499755";"data";"data.*";"fetched (200)";"2022-08-05 15:25:55.554691";"Facebook:/<post-id>/comments";"";"";"2021-05-11T11:41:27+0000";"";"Arunan ";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5528010440587495";"15145";"12159";"1";"144005052321421_5528010440587495";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-11T03:34:45+0000";"2021-05-11T03:34:45+0000";"";"";"0";"4";"4";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5528010440587495/144005052321421_5528010440587495";"39552";"15145";"2";"144005052321421_5528010440587495";"empty";"";"fetched (200)";"2022-08-05 15:25:56.576142";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5525816480806891";"15146";"12159";"1";"144005052321421_5525816480806891";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-10T10:37:47+0000";"2021-05-10T10:56:19+0000";"At No. 35, Ramakrishna Road, Colombo 06,  plinth beam concreting and back filling work is in progress.   For more details, call us on +94 777 546 546 | www.blueocean.lk";"";"0";"1";"1";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5525816480806891/144005052321421_5525816480806891";"39553";"15146";"2";"144005052321421_5525816480806891";"empty";"";"fetched (200)";"2022-08-05 15:25:57.294059";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5504362146285658";"15147";"12159";"1";"144005052321421_5504362146285658";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-10T01:30:32+0000";"2021-05-10T01:30:36+0000";"";"";"0";"4";"4";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5504362146285658/144005052321421_5504362146285658";"39554";"15147";"2";"144005052321421_5504362146285658";"empty";"";"fetched (200)";"2022-08-05 15:25:58.215768";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5523287331059806";"15148";"12159";"1";"144005052321421_5523287331059806";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-09T15:37:51+0000";"2021-11-08T07:38:33+0000";"We are looking for a dynamic and hardworking individual.";"";"0";"9";"9";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5523287331059806/144005052321421_5523287331059806";"39555";"15148";"2";"144005052321421_5523287331059806";"empty";"";"fetched (200)";"2022-08-05 15:25:59.036754";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5521930247862181";"15149";"12159";"1";"144005052321421_5521930247862181";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-09T05:37:29+0000";"2021-05-09T05:37:29+0000";"We are looking for Electrician for our condominium projects";"2";"0";"1";"1";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5521930247862181/144005052321421_5521930247862181";"39556";"15149";"2";"144005052321421_5521930247862181";"empty";"";"fetched (200)";"2022-08-05 15:25:59.752188";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5504360286285844";"15150";"12159";"1";"144005052321421_5504360286285844";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-09T01:30:31+0000";"2021-05-09T01:30:35+0000";"";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5504360286285844/144005052321421_5504360286285844";"39557";"15150";"2";"144005052321421_5504360286285844";"empty";"";"fetched (200)";"2022-08-05 15:26:00.471383";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5519045864817286";"15151";"12159";"1";"144005052321421_5519045864817286";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-08T08:25:07+0000";"2021-05-08T09:04:05+0000";"Blue Ocean provides you the opportunity to rewrite your address in prominent locations where identity matters!  Contact +94 777 546 546 for further details  #LuxuryApartments #LuxuryLiving #InvestmentProperties #HolidayHome #BlueOceanGroup";"7";"0";"9";"9";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5519045864817286/144005052321421_5519045864817286";"39558";"15151";"2";"144005052321421_5519045864817286";"empty";"";"fetched (200)";"2022-08-05 15:26:01.189422";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5504359226285950";"15152";"12159";"1";"144005052321421_5504359226285950";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-08T01:30:32+0000";"2021-05-08T01:30:37+0000";"";"";"0";"1";"1";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5504359226285950/144005052321421_5504359226285950";"39559";"15152";"2";"144005052321421_5504359226285950";"empty";"";"fetched (200)";"2022-08-05 15:26:02.090786";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5516304295091443";"15153";"12159";"1";"144005052321421_5516304295091443";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-07T11:55:22+0000";"2021-05-07T11:55:22+0000";"🔴 Location Matters, Discover The Location That Embraces The Extraordinary .  🏢 Looking for the perfect apartment that you call it home ? #BlueOceanGroup #Blueoceanrealestate #Investmentproperty #LuxuryApartments #Layardsroad  #RamakrishnaRoad #HotelRoad #luxuryrealestates #linkengineering #luxurylifestyle #seaview .  🔍 :- www.blueocean.lk   -------------------------------------------------------------------------- Recreational Facilities:-  🔴  Swimming Pool with changing room 🔴  Function Hall, 🔴  Fully equipped gym 🔴  Barbecue pavilion on the rooftop and individual car park 🔴  Facility Management.";"6";"0";"4";"4";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5516304295091443/144005052321421_5516304295091443";"39560";"15153";"2";"144005052321421_5516304295091443";"empty";"";"fetched (200)";"2022-08-05 15:26:02.838640";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5516012231787316";"15154";"12159";"1";"144005052321421_5516012231787316";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-07T09:35:55+0000";"2021-05-07T09:35:55+0000";"Our member company, Link Ready-mix trucks lined up along at No. 15A Layards Road.  2nd Residential Floor concreting work in progress.  For more details, call us on +94 777 546 546 | www.blueocean.lk";"4";"0";"6";"6";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5516012231787316/144005052321421_5516012231787316";"39561";"15154";"2";"144005052321421_5516012231787316";"empty";"";"fetched (200)";"2022-08-05 15:26:03.708544";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"blueoceansl/144005052321421_5504357442952795";"15155";"12159";"1";"144005052321421_5504357442952795";"data";"data.*";"fetched (200)";"2022-08-05 14:54:47.507677";"Facebook:/<page-id>/posts";"144005052321421";"Blue Ocean Group";"2021-05-07T01:30:31+0000";"2021-05-07T01:30:35+0000";"";"";"0";"1";"1";"0";"0";"0";"0";"0"
"blueoceansl/144005052321421_5504357442952795/144005052321421_5504357442952795";"39562";"15155";"2";"144005052321421_5504357442952795";"empty";"";"fetched (200)";"2022-08-05 15:26:04.564836";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
