"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.id";"from.name";"created_time";"updated_time";"message";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"CBHLands/777676339027439_4652252794903088/777676339027439_4652252794903088";"40995";"16821";"2";"777676339027439_4652252794903088";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.224840";"Facebook:/<post-id>/comments";"";"";"2022-03-09T04:44:37+0000";"";"😍";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4652252794903088/777676339027439_4652252794903088";"40996";"16821";"2";"777676339027439_4652252794903088";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.224840";"Facebook:/<post-id>/comments";"";"";"2022-03-09T04:38:19+0000";"";"🌹🌹";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4652252794903088/777676339027439_4652252794903088";"40997";"16821";"2";"777676339027439_4652252794903088";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.224840";"Facebook:/<post-id>/comments";"";"";"2022-03-09T04:34:44+0000";"";"Congratulations Asma Mariyam";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4652252794903088/777676339027439_4652252794903088";"40998";"16821";"2";"777676339027439_4652252794903088";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.224840";"Facebook:/<post-id>/comments";"";"";"2022-03-09T04:54:36+0000";"";"congratulations Uma Liyanagamage Prathibhani Jaya";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4652252794903088/777676339027439_4652252794903088";"40999";"16821";"2";"777676339027439_4652252794903088";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.224840";"Facebook:/<post-id>/comments";"";"";"2022-03-09T06:03:51+0000";"";"Thank you  #CBHLands ❤🤝";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4652252794903088/777676339027439_4652252794903088";"41000";"16821";"2";"777676339027439_4652252794903088";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.224840";"Facebook:/<post-id>/comments";"";"";"2022-03-09T05:15:12+0000";"";"thank you CBH Lands";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4652252794903088/777676339027439_4652252794903088";"41001";"16821";"2";"777676339027439_4652252794903088";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.224840";"Facebook:/<post-id>/comments";"";"";"2022-03-10T03:37:15+0000";"";"Wow, Thank you so much CBH Lands";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4652252794903088/777676339027439_4652252794903088";"41002";"16821";"2";"777676339027439_4652252794903088";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.224840";"Facebook:/<post-id>/comments";"";"";"2022-03-09T09:30:28+0000";"";"Woow congratulations  Uma Liyanagamage (doni )";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4652252794903088/777676339027439_4652252794903088";"41003";"16821";"2";"777676339027439_4652252794903088";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.224840";"Facebook:/<post-id>/comments";"";"";"2022-03-09T06:37:26+0000";"";"Woow Thank you so much CBHLands❤";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4652252794903088/777676339027439_4652252794903088";"41004";"16821";"2";"777676339027439_4652252794903088";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.224840";"Facebook:/<post-id>/comments";"";"";"2022-03-09T05:05:04+0000";"";"Asma Mariyam congratulations";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4652252794903088/777676339027439_4652252794903088";"41005";"16821";"2";"777676339027439_4652252794903088";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.224840";"Facebook:/<post-id>/comments";"";"";"2022-03-09T04:57:32+0000";"";"Thank you so mach  CBH Lanka";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4652252794903088/777676339027439_4652252794903088";"41006";"16821";"2";"777676339027439_4652252794903088";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.224840";"Facebook:/<post-id>/comments";"";"";"2022-03-09T04:47:39+0000";"";"Congratulations Fathima Sajidha Uma Liyanagamage Nayana Vishaka & others";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649714341823600";"16822";"12158";"1";"777676339027439_4649714341823600";"data";"data.*";"fetched (200)";"2022-08-05 14:59:20.319564";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2022-03-08T05:17:01+0000";"2022-03-09T04:49:04+0000";"";"3";"12";"30";"25";"5";"0";"0";"0";"0"
"CBHLands/777676339027439_4649714341823600/777676339027439_4649714341823600";"41007";"16822";"2";"777676339027439_4649714341823600";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.993112";"Facebook:/<post-id>/comments";"";"";"2022-03-08T06:27:46+0000";"";"Happy women 's Day 👍👍👍👍👍👍👍";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649714341823600/777676339027439_4649714341823600";"41008";"16822";"2";"777676339027439_4649714341823600";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.993112";"Facebook:/<post-id>/comments";"";"";"2022-03-08T05:18:51+0000";"";"Happy women 's Day🌼🌺";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649714341823600/777676339027439_4649714341823600";"41009";"16822";"2";"777676339027439_4649714341823600";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.993112";"Facebook:/<post-id>/comments";"";"";"2022-03-08T05:46:04+0000";"";"Happy womens day";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649714341823600/777676339027439_4649714341823600";"41010";"16822";"2";"777676339027439_4649714341823600";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.993112";"Facebook:/<post-id>/comments";"";"";"2022-03-08T05:43:08+0000";"";"❤❤❤❤";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649714341823600/777676339027439_4649714341823600";"41011";"16822";"2";"777676339027439_4649714341823600";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.993112";"Facebook:/<post-id>/comments";"";"";"2022-03-08T06:00:35+0000";"";"❤❤❤";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649714341823600/777676339027439_4649714341823600";"41012";"16822";"2";"777676339027439_4649714341823600";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.993112";"Facebook:/<post-id>/comments";"";"";"2022-03-08T05:20:06+0000";"";"❤️❤️";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649714341823600/777676339027439_4649714341823600";"41013";"16822";"2";"777676339027439_4649714341823600";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.993112";"Facebook:/<post-id>/comments";"";"";"2022-03-08T05:51:38+0000";"";"♥️🥰";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649714341823600/777676339027439_4649714341823600";"41014";"16822";"2";"777676339027439_4649714341823600";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.993112";"Facebook:/<post-id>/comments";"";"";"2022-03-08T05:50:23+0000";"";"❤️";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649714341823600/777676339027439_4649714341823600";"41015";"16822";"2";"777676339027439_4649714341823600";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.993112";"Facebook:/<post-id>/comments";"";"";"2022-03-08T05:41:59+0000";"";"❤️❤️❤️";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649714341823600/777676339027439_4649714341823600";"41016";"16822";"2";"777676339027439_4649714341823600";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.993112";"Facebook:/<post-id>/comments";"";"";"2022-03-08T05:26:08+0000";"";"❤️❤️🌷";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649714341823600/777676339027439_4649714341823600";"41017";"16822";"2";"777676339027439_4649714341823600";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.993112";"Facebook:/<post-id>/comments";"";"";"2022-03-09T04:49:04+0000";"";"♥️";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649714341823600/777676339027439_4649714341823600";"41018";"16822";"2";"777676339027439_4649714341823600";"data";"data.*";"fetched (200)";"2022-08-05 15:42:07.993112";"Facebook:/<post-id>/comments";"";"";"2022-03-08T07:39:25+0000";"";"Wow";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649562188505482";"16823";"12158";"1";"777676339027439_4649562188505482";"data";"data.*";"fetched (200)";"2022-08-05 14:59:20.319564";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2022-03-08T03:47:54+0000";"2022-03-09T06:36:28+0000";"I wish everyone a very Happy Women’s Day.   When our team came up with this Social media challenge, I was not sure if anyone would participate. On Friday we received the first comment, and during the weekend, the messages kept coming in. I started replying them personally but, couldn’t keep up.   I am overwhelmed with the stories you shared with us. Even though we are the majority on earth, we surely aren’t the most heard.   I thank each and every one of you for liking, commenting, participating and sharing this post. I’d personally like to thank the gentlemen who took part in this challenge- Shaun Chrish Wickramasinghe, Kasun Wijerathna, Lasith Rathnayaka, and Senal Koswaththa. It is men like you that make this country a better place for us!  Manjarie Tissera  Deputy Chairman/Co-founder of CBH Lands";"2";"3";"26";"22";"4";"0";"0";"0";"0"
"CBHLands/777676339027439_4649562188505482/777676339027439_4649562188505482";"41019";"16823";"2";"777676339027439_4649562188505482";"data";"data.*";"fetched (200)";"2022-08-05 15:42:08.641566";"Facebook:/<post-id>/comments";"";"";"2022-03-08T03:54:09+0000";"";"Happy women's day  👍👍👍👍👍👍👍";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649562188505482/777676339027439_4649562188505482";"41020";"16823";"2";"777676339027439_4649562188505482";"data";"data.*";"fetched (200)";"2022-08-05 15:42:08.641566";"Facebook:/<post-id>/comments";"";"";"2022-03-08T03:51:04+0000";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4649562188505482/777676339027439_4649562188505482";"41021";"16823";"2";"777676339027439_4649562188505482";"data";"data.*";"fetched (200)";"2022-08-05 15:42:08.641566";"Facebook:/<post-id>/comments";"";"";"2022-03-09T06:36:28+0000";"";"❤❤";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704";"16824";"12158";"1";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 14:59:20.319564";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2022-03-07T10:59:43+0000";"2022-03-09T03:30:08+0000";"Congratulations to the winners of the Women’s Day Campaign who followed all the steps correctly! We were overwhelmed by the response we received over the last couple of days. We want to thank each and every one of you for participating in this challenge. Let's continue to break the bias around us each day! We are with you!  We celebrate you! #iwd2022 #breakingthebias #cbhlands #ceylonbrandinghouse";"4";"15";"51";"38";"8";"0";"4";"1";"0"
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41022";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T14:44:19+0000";"";"Congratulations all ♥️✨️";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41023";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T11:53:38+0000";"";"congratulations all winners 🎊";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41024";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T17:28:20+0000";"";"Congratulations";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41025";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T13:21:49+0000";"";"Congratulations";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41026";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T11:55:31+0000";"";"Congratulations";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41027";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T13:59:01+0000";"";"Congratulations 🎉";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41028";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T11:44:55+0000";"";"congratulations Sandeepani Senadeera and all";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41029";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T11:50:52+0000";"";"aww 🥰  thank you so much  CBH Lands❤️👩🏻";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41030";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T11:47:30+0000";"";"Congratulations Sandeepani Senadeera";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41031";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T12:30:38+0000";"";"Congratulations Sandeepani Senadeera  akka";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41032";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T14:01:33+0000";"";"සුභ පැතුම් Sandeepani Senadeera  අක්කා";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41033";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-09T03:30:08+0000";"";"🌹";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41034";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T11:56:39+0000";"";"Wow thank you so much CBH Lands ☺️😘";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41035";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T13:49:01+0000";"";"Congratulations  Sandeepani Senadeera  Chathu Halambage 🥰♥️";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4647723302022704/777676339027439_4647723302022704";"41036";"16824";"2";"777676339027439_4647723302022704";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.172578";"Facebook:/<post-id>/comments";"";"";"2022-03-07T11:48:49+0000";"";"Wooooow ❤ Thanks CBH Lands  for selecting me as a winner 👍👍👍👍👍👍👍👍👍";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4644473925680975";"16825";"12158";"1";"777676339027439_4644473925680975";"data";"data.*";"fetched (200)";"2022-08-05 14:59:20.319564";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2022-03-06T04:30:00+0000";"2022-03-07T04:45:26+0000";"True to our friendly and caring nature, CBH Lands nurtures local communities by giving them job opportunities. From laborers to small-scale manufacturers to contractors, we guarantee that all our projects go through the hands of local talent with highest quality control methods to give you land that you can be proud to call truly yours.   #cbhlands #kurunegala #ceylonbrandhouse #realestate #investment #landsinkurunegala #localbusinesses #myhomekurunegala";"2";"9";"18";"17";"1";"0";"0";"0";"0"
"CBHLands/777676339027439_4644473925680975/777676339027439_4644473925680975";"41037";"16825";"2";"777676339027439_4644473925680975";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.889301";"Facebook:/<post-id>/comments";"";"";"2022-03-06T10:48:49+0000";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4644473925680975/777676339027439_4644473925680975";"41038";"16825";"2";"777676339027439_4644473925680975";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.889301";"Facebook:/<post-id>/comments";"";"";"2022-03-07T04:15:08+0000";"";"Best";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4644473925680975/777676339027439_4644473925680975";"41039";"16825";"2";"777676339027439_4644473925680975";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.889301";"Facebook:/<post-id>/comments";"";"";"2022-03-07T04:15:00+0000";"";"Best";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4644473925680975/777676339027439_4644473925680975";"41040";"16825";"2";"777676339027439_4644473925680975";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.889301";"Facebook:/<post-id>/comments";"";"";"2022-03-07T04:45:26+0000";"";"Wooooow 👍👍👍👍👍👍👍👍👍";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4644473925680975/777676339027439_4644473925680975";"41041";"16825";"2";"777676339027439_4644473925680975";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.889301";"Facebook:/<post-id>/comments";"";"";"2022-03-07T04:15:15+0000";"";"Bbest";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4644473925680975/777676339027439_4644473925680975";"41042";"16825";"2";"777676339027439_4644473925680975";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.889301";"Facebook:/<post-id>/comments";"";"";"2022-03-06T13:48:41+0000";"";"Great";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4644473925680975/777676339027439_4644473925680975";"41043";"16825";"2";"777676339027439_4644473925680975";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.889301";"Facebook:/<post-id>/comments";"";"";"2022-03-06T05:04:20+0000";"";"👍";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4644473925680975/777676339027439_4644473925680975";"41044";"16825";"2";"777676339027439_4644473925680975";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.889301";"Facebook:/<post-id>/comments";"";"";"2022-03-06T04:45:56+0000";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4644473925680975/777676339027439_4644473925680975";"41045";"16825";"2";"777676339027439_4644473925680975";"data";"data.*";"fetched (200)";"2022-08-05 15:42:09.889301";"Facebook:/<post-id>/comments";"";"";"2022-03-06T04:41:38+0000";"";"Best  #CBH Lands";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4641904125937955";"16826";"12158";"1";"777676339027439_4641904125937955";"data";"data.*";"fetched (200)";"2022-08-05 14:59:20.319564";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2022-03-05T04:37:14+0000";"2022-03-07T04:45:38+0000";"Take a break, Think and Invest  CBH Lands is a wise choice for sure!  DM us or  Call 0769 990 006/ 0766 200 800 for more information   #cbhlands #kurunegala #ceylonbrandhouse #realestate #investment";"1";"5";"17";"16";"1";"0";"0";"0";"0"
"CBHLands/777676339027439_4641904125937955/777676339027439_4641904125937955";"41046";"16826";"2";"777676339027439_4641904125937955";"data";"data.*";"fetched (200)";"2022-08-05 15:42:10.470868";"Facebook:/<post-id>/comments";"";"";"2022-03-05T05:57:15+0000";"";"❤❤";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4641904125937955/777676339027439_4641904125937955";"41047";"16826";"2";"777676339027439_4641904125937955";"data";"data.*";"fetched (200)";"2022-08-05 15:42:10.470868";"Facebook:/<post-id>/comments";"";"";"2022-03-05T05:57:49+0000";"";"🌷🌷";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4641904125937955/777676339027439_4641904125937955";"41048";"16826";"2";"777676339027439_4641904125937955";"data";"data.*";"fetched (200)";"2022-08-05 15:42:10.470868";"Facebook:/<post-id>/comments";"";"";"2022-03-06T08:24:16+0000";"";"Best ❤❤❤❤";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4641904125937955/777676339027439_4641904125937955";"41049";"16826";"2";"777676339027439_4641904125937955";"data";"data.*";"fetched (200)";"2022-08-05 15:42:10.470868";"Facebook:/<post-id>/comments";"";"";"2022-03-07T04:45:38+0000";"";"Best👍👍👍👍👍👍👍👍";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4641904125937955/777676339027439_4641904125937955";"41050";"16826";"2";"777676339027439_4641904125937955";"data";"data.*";"fetched (200)";"2022-08-05 15:42:10.470868";"Facebook:/<post-id>/comments";"";"";"2022-03-06T10:49:32+0000";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4638985456229822";"16827";"12158";"1";"777676339027439_4638985456229822";"data";"data.*";"fetched (200)";"2022-08-05 14:59:20.319564";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2022-03-04T04:30:02+0000";"2022-03-06T10:49:48+0000";"Contact us for all your real estate needs.  DM us or  Call 0769 990 006/ 0766 200 800 for more information     #cbhlands #kurunegala #realestate #investment #land";"1";"3";"17";"16";"1";"0";"0";"0";"0"
"CBHLands/777676339027439_4638985456229822/777676339027439_4638985456229822";"41051";"16827";"2";"777676339027439_4638985456229822";"data";"data.*";"fetched (200)";"2022-08-05 15:42:11.045119";"Facebook:/<post-id>/comments";"";"";"2022-03-06T08:24:50+0000";"";"Best";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4638985456229822/777676339027439_4638985456229822";"41052";"16827";"2";"777676339027439_4638985456229822";"data";"data.*";"fetched (200)";"2022-08-05 15:42:11.045119";"Facebook:/<post-id>/comments";"";"";"2022-03-05T05:59:13+0000";"";"Great";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4638985456229822/777676339027439_4638985456229822";"41053";"16827";"2";"777676339027439_4638985456229822";"data";"data.*";"fetched (200)";"2022-08-05 15:42:11.045119";"Facebook:/<post-id>/comments";"";"";"2022-03-06T10:49:48+0000";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4633498050111896";"16828";"12158";"1";"777676339027439_4633498050111896";"data";"data.*";"fetched (200)";"2022-08-05 14:59:20.319564";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2022-03-02T04:30:02+0000";"2022-03-06T10:50:03+0000";"What are some of the things each generation frowns upon and what do they do for leisure? CBH Lands has the answers. Read on and see if this is you!  #cbhlands #kurunegala #ceylonbrandhouse #taboos #leisure #generations";"1";"3";"13";"12";"1";"0";"0";"0";"0"
"CBHLands/777676339027439_4633498050111896/777676339027439_4633498050111896";"41054";"16828";"2";"777676339027439_4633498050111896";"data";"data.*";"fetched (200)";"2022-08-05 15:42:11.625865";"Facebook:/<post-id>/comments";"";"";"2022-03-06T10:50:03+0000";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4633498050111896/777676339027439_4633498050111896";"41055";"16828";"2";"777676339027439_4633498050111896";"data";"data.*";"fetched (200)";"2022-08-05 15:42:11.625865";"Facebook:/<post-id>/comments";"";"";"2022-03-05T05:59:31+0000";"";"❤❤";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4633498050111896/777676339027439_4633498050111896";"41056";"16828";"2";"777676339027439_4633498050111896";"data";"data.*";"fetched (200)";"2022-08-05 15:42:11.625865";"Facebook:/<post-id>/comments";"";"";"2022-03-06T08:25:07+0000";"";"Best";"";"";"";"";"";"";"";"";""
"CBHLands/CBHLands";"16829";"12158";"1";"CBHLands";"offcut";"";"fetched (200)";"2022-08-05 14:59:20.319564";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4783279388467094";"17028";"12158";"1";"777676339027439_4783279388467094";"data";"data.*";"fetched (200)";"2022-08-05 14:59:48.628811";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2022-04-29T04:30:07+0000";"2022-04-29T06:54:14+0000";"Check out our website for the latest listings https://cbh.lk/listing/kurunegala/   Call 0769 990 006/ 0766 200 800 for more information   #cbhlands #kurunegala #realestate #jupitersebastian";"";"1";"4";"4";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4783279388467094/777676339027439_4783279388467094";"41057";"17028";"2";"777676339027439_4783279388467094";"data";"data.*";"fetched (200)";"2022-08-05 15:42:12.116991";"Facebook:/<post-id>/comments";"";"";"2022-04-29T06:54:14+0000";"";"Commendable about the genuine Development of infrastructure of the lands, which l bought from your Organization as a future investment for my retirement. Further l have recommended your Organization to My Colleagues under My Reference. Keep up the great work ""CBH ""  Regards.";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4777978675663832";"17029";"12158";"1";"777676339027439_4777978675663832";"data";"data.*";"fetched (200)";"2022-08-05 14:59:48.628811";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2022-04-27T04:30:00+0000";"2022-04-27T04:30:00+0000";"My answer to you, dear seeker, is that there are no taxes at all with regard to purchasing property. The only requirement is the stamp duty which needs to be paid. I hope this answer satisfies you.  Regards,  Jupiter Sebastian.  #cbhlands #jupiter #faqs";"1";"0";"2";"2";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4777978675663832/777676339027439_4777978675663832";"41058";"17029";"2";"777676339027439_4777978675663832";"empty";"";"fetched (200)";"2022-08-05 15:42:12.637055";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4772737786187921";"17030";"12158";"1";"777676339027439_4772737786187921";"data";"data.*";"fetched (200)";"2022-08-05 14:59:48.628811";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2022-04-25T04:57:29+0000";"2022-04-25T04:57:29+0000";"CBH Regal is now sold out! Do take a look at all our other valuable land plots in Kurunegala!   Call 0769 990 006/ 0766 200 800  #cbhregal #cbhlands #kurunegala #realestate #investment #landsinkurunegala #cbhempire #cbhmajestic #megacity";"";"0";"3";"3";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4772737786187921/777676339027439_4772737786187921";"41059";"17030";"2";"777676339027439_4772737786187921";"empty";"";"fetched (200)";"2022-08-05 15:42:13.164044";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4770141073114259";"17031";"12158";"1";"777676339027439_4770141073114259";"data";"data.*";"fetched (200)";"2022-08-05 14:59:48.628811";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2022-04-24T04:30:03+0000";"2022-04-24T04:30:03+0000";"FAQ Q: Is land the best investment? A: Land is the best investment when one considers inflation, interest rate and the highest secured yield annually.   Regards, Jupiter Sebastian  #faq #cbhlands #kurunegala #realestate #jupiter";"";"3";"4";"4";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4770141073114259/777676339027439_4770141073114259";"41060";"17031";"2";"777676339027439_4770141073114259";"empty";"";"fetched (200)";"2022-08-05 15:42:13.675872";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
