"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.id";"from.name";"created_time";"updated_time";"message";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"327158650971191_1557869387900105/327158650971191_1842945512725823/327158650971191_1842945512725823";"43937";"43828";"2";"327158650971191_1842945512725823";"empty";"";"fetched (200)";"2022-08-05 17:17:02.906537";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/327158650971191_1837587359928305";"43829";"12157";"1";"327158650971191_1837587359928305";"data";"data.*";"fetched (200)";"2022-08-05 17:06:07.381788";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2022-01-24T04:12:31+0000";"2022-01-24T04:12:31+0000";"Our sister company, Atrium Technologies Ltd, is looking for an Associate Software Engineer.  Required Skills - Having a Bachelor's Degree in IT or Engineering - At-least 1 year of work experience in a similar position (Those without work experience can be absorbed as Trainee) - Good knowledge in Laravel Framework, Php, My SQL, HTML, CSS, JavaScript  Job Roles and Responsibilities - Report to the Senior Software Engineer - Undertake the jobs given by the superior and complete them on time - Conduct QA Testing on systems, time to time.";"";"0";"0";"0";"0";"0";"0";"0";"0"
"327158650971191_1557869387900105/327158650971191_1837587359928305/327158650971191_1837587359928305";"43882";"43829";"2";"327158650971191_1837587359928305";"empty";"";"fetched (200)";"2022-08-05 17:08:25.389870";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/327158650971191_1837587359928305/327158650971191_1837587359928305";"43938";"43829";"2";"327158650971191_1837587359928305";"empty";"";"fetched (200)";"2022-08-05 17:17:03.342152";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/327158650971191_1835321530154888";"43830";"12157";"1";"327158650971191_1835321530154888";"data";"data.*";"fetched (200)";"2022-08-05 17:06:07.381788";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2022-01-21T05:44:51+0000";"2022-01-25T06:55:35+0000";"Our sister company, Atrium Technologies Ltd,  is looking for a QA Associate.  Job Roles and Responsibilities - Test our Web and Mobile Systems for UX/UI changes - Run test cases to detect major and minor issues and unpredictable system behaviour - Continuously test the systems for issues using regression testing - Communicate the issues found to the development team and track their progress, re-check the issues and update status of the issue  Skills we are looking for: - Having completed their Bachelor / Engineering Degree in IT - Excellent English Language skills (This is required to test the words and sentences used within the system like the messages, notifications etc) - Atleast 1 year of working experience is preferred (For those without work experience, you can start as Trainee and upgrade to QA Associate after the training)  We can offer you a positive working environment with a clear career path according to your performance.";"";"0";"0";"0";"0";"0";"0";"0";"0"
"327158650971191_1557869387900105/327158650971191_1835321530154888/327158650971191_1835321530154888";"43883";"43830";"2";"327158650971191_1835321530154888";"empty";"";"fetched (200)";"2022-08-05 17:08:25.802854";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/327158650971191_1835321530154888/327158650971191_1835321530154888";"43939";"43830";"2";"327158650971191_1835321530154888";"empty";"";"fetched (200)";"2022-08-05 17:17:03.716647";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/327158650971191_1849433518743689";"43832";"12157";"1";"327158650971191_1849433518743689";"data";"data.*";"fetched (200)";"2022-08-05 17:06:12.628407";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2022-02-09T08:16:09+0000";"2022-02-09T08:16:09+0000";"In just 5 classes, learn all the basics of Web Development and start your own Web Development Company or start creating websites for others.  We will cover the basics of HTML, CSS and JavaScript. Both Individual and Group Classes can be arranged. Next batch starts on Mid-February 2022  WhatsApp us on 0777446446 for more details.";"";"0";"0";"0";"0";"0";"0";"0";"0"
"327158650971191_1557869387900105/327158650971191_1849433518743689/327158650971191_1849433518743689";"43884";"43832";"2";"327158650971191_1849433518743689";"empty";"";"fetched (200)";"2022-08-05 17:08:26.209674";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/327158650971191_1849433518743689/327158650971191_1849433518743689";"43940";"43832";"2";"327158650971191_1849433518743689";"empty";"";"fetched (200)";"2022-08-05 17:17:04.077647";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/327158650971191_1900634400290267";"43835";"12157";"1";"327158650971191_1900634400290267";"data";"data.*";"fetched (200)";"2022-08-05 17:06:22.729982";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2022-04-20T05:48:53+0000";"2022-04-25T13:03:32+0000";"--Startup IT Business - Looking for Business Partners--  A Startup IT Business in Colombo is looking for partners to expand its business operation. Currently, an in-house POS and ERP system is being built. A Senior Software Engineer and a Digital Marketing Staff is present along-with few outsourced staff.  The company is looking to either merge with a current IT Business or willing to accommodate a Director into their business. Those interested to know more details can call them on 0777446446";"";"1";"14";"13";"0";"1";"0";"0";"0"
"327158650971191_1557869387900105/327158650971191_1900634400290267/327158650971191_1900634400290267";"43885";"43835";"2";"327158650971191_1900634400290267";"data";"data.*";"fetched (200)";"2022-08-05 17:08:26.619811";"Facebook:/<post-id>/comments";"";"";"2022-04-25T13:02:00+0000";"";"Would you be interested to partner up with a sms based solutions company for transactional sms through your POS? Contact for more details 0776773273";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/327158650971191_1900634400290267/327158650971191_1900634400290267";"43941";"43835";"2";"327158650971191_1900634400290267";"data";"data.*";"fetched (200)";"2022-08-05 17:17:04.463359";"Facebook:/<post-id>/comments";"";"";"2022-04-25T13:02:00+0000";"";"Would you be interested to partner up with a sms based solutions company for transactional sms through your POS? Contact for more details 0776773273";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/SLRE777";"43886";"12157";"1";"SLRE777";"empty";"";"fetched (200)";"2022-08-05 17:15:39.853281";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/SLRE777/SLRE777";"43942";"43886";"2";"SLRE777";"empty";"";"error (400)";"2022-08-05 17:17:04.875970";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/SLRE777/SLRE777";"43943";"43886";"2";"SLRE777";"offcut";"";"error (400)";"2022-08-05 17:17:04.875970";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/327158650971191_1900634400290267";"43887";"12157";"1";"327158650971191_1900634400290267";"data";"data.*";"fetched (200)";"2022-08-05 17:15:58.720083";"Facebook:/<page-id>/posts";"327158650971191";"SkyLine Real Estate";"2022-04-20T05:48:53+0000";"2022-04-25T13:03:32+0000";"--Startup IT Business - Looking for Business Partners--  A Startup IT Business in Colombo is looking for partners to expand its business operation. Currently, an in-house POS and ERP system is being built. A Senior Software Engineer and a Digital Marketing Staff is present along-with few outsourced staff.  The company is looking to either merge with a current IT Business or willing to accommodate a Director into their business. Those interested to know more details can call them on 0777446446";"";"1";"14";"13";"0";"1";"0";"0";"0"
"327158650971191_1557869387900105/327158650971191_1900634400290267/327158650971191_1900634400290267";"43944";"43887";"2";"327158650971191_1900634400290267";"data";"data.*";"fetched (200)";"2022-08-05 17:17:05.224664";"Facebook:/<post-id>/comments";"";"";"2022-04-25T13:02:00+0000";"";"Would you be interested to partner up with a sms based solutions company for transactional sms through your POS? Contact for more details 0776773273";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/SLRE777";"43888";"12157";"1";"SLRE777";"offcut";"";"fetched (200)";"2022-08-05 17:15:58.720083";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/SLRE777";"43889";"12157";"1";"SLRE777";"empty";"";"fetched (200)";"2022-08-05 17:16:04.436836";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/SLRE777/SLRE777";"43945";"43889";"2";"SLRE777";"empty";"";"error (400)";"2022-08-05 17:17:05.695297";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/SLRE777/SLRE777";"43946";"43889";"2";"SLRE777";"offcut";"";"error (400)";"2022-08-05 17:17:05.695297";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/SLRE777";"43890";"12157";"1";"SLRE777";"empty";"";"fetched (200)";"2022-08-05 17:16:09.844956";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/SLRE777/SLRE777";"43947";"43890";"2";"SLRE777";"empty";"";"error (400)";"2022-08-05 17:17:06.111600";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/SLRE777/SLRE777";"43948";"43890";"2";"SLRE777";"offcut";"";"error (400)";"2022-08-05 17:17:06.111600";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/SLRE777";"43891";"12157";"1";"SLRE777";"empty";"";"fetched (200)";"2022-08-05 17:16:16.818412";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/SLRE777/SLRE777";"43949";"43891";"2";"SLRE777";"empty";"";"error (400)";"2022-08-05 17:17:06.830567";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"327158650971191_1557869387900105/SLRE777/SLRE777";"43950";"43891";"2";"SLRE777";"offcut";"";"error (400)";"2022-08-05 17:17:06.830567";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
