"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.id";"from.name";"created_time";"updated_time";"message";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"RameshgayanFernando/2129348240518255_4926877404098644/2129348240518255_4926877404098644";"41317";"16802";"2";"2129348240518255_4926877404098644";"data";"data.*";"fetched (200)";"2022-08-05 15:44:41.745630";"Facebook:/<post-id>/comments";"";"";"2022-03-04T01:37:22+0000";"";"What is the price for this?";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_4926877404098644/2129348240518255_4926877404098644";"41318";"16802";"2";"2129348240518255_4926877404098644";"data";"data.*";"fetched (200)";"2022-08-05 15:44:41.745630";"Facebook:/<post-id>/comments";"";"";"2022-03-04T10:22:57+0000";"";"Pay instalment";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_4926877404098644/2129348240518255_4926877404098644";"41319";"16802";"2";"2129348240518255_4926877404098644";"data";"data.*";"fetched (200)";"2022-08-05 15:44:41.745630";"Facebook:/<post-id>/comments";"";"";"2022-03-03T04:40:53+0000";"";"Dinuja Deshan";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_4926877404098644/2129348240518255_4926877404098644";"41320";"16802";"2";"2129348240518255_4926877404098644";"data";"data.*";"fetched (200)";"2022-08-05 15:44:41.745630";"Facebook:/<post-id>/comments";"";"";"2022-03-02T07:33:37+0000";"";"How mach";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/RameshgayanFernando";"16803";"11613";"1";"RameshgayanFernando";"offcut";"";"fetched (200)";"2022-08-05 14:59:19.154441";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5084234085029641";"17015";"11613";"1";"2129348240518255_5084234085029641";"data";"data.*";"fetched (200)";"2022-08-05 14:59:47.314373";"Facebook:/<page-id>/posts";"2129348240518255";"Houses&Land.lk";"2022-04-29T10:13:22+0000";"2022-07-18T10:50:03+0000";"ARCHITECTURE DESIGN BRAND NEW HOUSE THALAWATHUGODA COLOMBO SRI LANKA   HOUSES&LAND.LK  Brand New House  Located in Kalalgoda - Gramodaya mawatha.  Property Details 👇   10.5 perch land size  3500sqft 15Ft road facing  One airconditioned bed room ,  1 bathroom ,living/ dining  area, pantry , kitchen,  survents quarters verandah kitchen cupboards with granite top &  4 burner cooker / oven. Modern  powder quoted aluminium cupboards  with Quartz top for pantry. 2 Vehicle parking space landscaped garden  3 - airconditioned bedrooms  2 - bathrooms ,tv lobby ,balconies Rooftop area  Materials - Tiles - Rocell / lanka tiles Toilet fittings - rocell shower cubicles with tempored glass. Pressure pump  Termite treatment from Master pest control services with warranty,  100 % brick walls Doors/windows- mahogani timber room doors - mahogani  timber Iron - Lanwa Cement- ultrateck & sanstha. Roof - timber ceiling with exposed rafters solar hotwater- solar king pvt ltd Remote controlled roller shutter -  Elcado or threesingha Elect switches- ACL Elegance type 3 phase electricity  Price - LKR 56Million  contact Us Email : housesandlandlk1@gmail.com Viewing call now👇 Whatsapp / Viber / Message : +94 752264558   #bestpropertiesinsrilanka  #housesandlandlk #brandnewhouse #kalalgoda_srilanka #housebuyers #luxurylifestyle #foryou #greatinvestment #buyhouse #living #relax #homedecor #houselovers #realtor #dreamhome #househunting #investor #dontmissout #goodprice #valueprice #home";"6";"2";"71";"68";"3";"0";"0";"0";"0"
"RameshgayanFernando/2129348240518255_5084234085029641/2129348240518255_5084234085029641";"41321";"17015";"2";"2129348240518255_5084234085029641";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.408518";"Facebook:/<post-id>/comments";"";"";"2022-05-03T02:18:14+0000";"";"Is the price negotiable?";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5084234085029641/2129348240518255_5084234085029641";"41322";"17015";"2";"2129348240518255_5084234085029641";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.408518";"Facebook:/<post-id>/comments";"";"";"2022-07-18T10:50:03+0000";"";"Is this still available";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008";"17016";"11613";"1";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 14:59:47.314373";"Facebook:/<page-id>/posts";"2129348240518255";"Houses&Land.lk";"2022-04-29T05:25:06+0000";"2022-07-26T06:57:11+0000";"BRAND NEW ARCHITECTURE DISIGNED HOUSE THALAWATHUGODA COLOMBO SRI LANKA   HOUSES&LAND.LK  11  Perches 5000sqft 20Ft Road facing  Highly residential location thalawathugoda. 06 - Rooms - A/C  06 - Bathrooms Hot water solar power system  Large Living Area  Two kitchen (open pantry & kitchen ) Landscape garden front and back C c t v 08 camars  Two roller shuttar door (remote ) Four vehicle parking space Over head water Tank wcket gete.   (Price Upon request only)  Great Investment  Don’t Miss out  Email-housesandlandlk1@gmail.com Call 📞  Whatsapp / Viber / Message +94 70 193 7033 - +94 75 226 4558 .⁣ .⁣ .⁣ .⁣ .⁣ #housesandlandlk #bestproperties #interiordesign #buyingahome #realtorlifestyle #sellyourhome #buyahome #houseforsale #mortgage #marketing #homebuying #listings #propertymanagement #invest #lifestyle #homedesign #investor #sellinghomes #homeownership #dreamhome #realestatemarket #firsttimehomebuyer #milliondollarlisting #goals #properties #instagood #houseexpert #investing #homesearch #investmentproperty";"43";"80";"128";"116";"12";"0";"0";"0";"0"
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41323";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T16:44:04+0000";"";"Pic looks great. Can I have more  details pls . location ?Asking price ?";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41324";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T06:45:30+0000";"";"Please let me know the price. I also need a pic of the pantry.";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41325";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T13:42:10+0000";"";"Price please!";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41326";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-30T05:55:10+0000";"";"Price pls";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41327";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T06:18:56+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41328";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-30T03:16:57+0000";"";"price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41329";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T08:44:52+0000";"";"Please let me know the price";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41330";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T05:41:21+0000";"";"Price";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41331";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T06:29:04+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41332";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T10:46:16+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41333";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T05:46:43+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41334";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T08:36:59+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41335";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T10:38:31+0000";"";"Would like to know the price";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41336";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T06:06:25+0000";"";"Price please !";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41337";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-06-24T07:54:45+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41338";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T10:13:44+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41339";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-07-26T06:57:11+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41340";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-30T16:14:57+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41341";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T06:27:35+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41342";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T06:22:14+0000";"";"Price please boss";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41343";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T11:01:27+0000";"";"Price pls";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41344";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T07:32:17+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41345";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-05-19T13:30:21+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41346";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-29T07:58:42+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41347";"17016";"2";"2129348240518255_5083710415082008";"data";"data.*";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"2022-04-30T18:42:08+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5083710415082008/2129348240518255_5083710415082008";"41348";"17016";"2";"2129348240518255_5083710415082008";"offcut";"";"fetched (200)";"2022-08-05 15:44:42.973136";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904";"17017";"11613";"1";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 14:59:47.314373";"Facebook:/<page-id>/posts";"2129348240518255";"Houses&Land.lk";"2022-04-27T16:40:26+0000";"2022-07-01T23:20:01+0000";"HOUSE FOR SALE NAWALA COLOMBO SRI LANKA   HOUSES&LAND.LK  • 10perch • 3500sqft • 4 Bedrooms with A/C • 3 Bathrooms  • Maids room and shower/ toilet.  • 2 Secured parking slots.  • Pantry and curry kitchen for maids, • Lounge,  • Dining hall, • Office room,  • Study room,  • TV room,  • Laundry room. • Garden facing dining and lounge  • Gated community  • 24 hour security  • Swimming pool  • Kids play area.   Located in Queen’s Park Residencies D M Colombage Mawatha  Nawala.   Architect - Madhura Prematilleke.  Built - 2012  More details & viewing contact - Email : housesandlandlk1@gmail.com Whatsapp / Viber / Message - +94 70 193 7033 -  +94 752 264 558  #gatetcommunity #house #nawala #colombo #srilanka #superbhouse #justlisted #newlisting #property  #residentialproperty #homegoals #homebuyers #homebuying #buyers #dreamhome #forliving  #housebuying #propertyinvestor #investorlife  #investinyourself #valueinvesting  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk";"30";"29";"30";"26";"4";"0";"0";"0";"0"
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41349";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-28T03:57:44+0000";"";"Price and details pleas.";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41350";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-28T10:02:00+0000";"";"Price and details please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41351";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-27T19:41:05+0000";"";"Price and details please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41352";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-27T22:14:57+0000";"";"Hi, please send me more details.";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41353";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-28T05:04:29+0000";"";"Price please, urgent";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41354";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-27T23:58:46+0000";"";"Price please.?";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41355";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-28T01:27:41+0000";"";"Price";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41356";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-28T12:37:15+0000";"";"Details please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41357";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-06-25T17:59:30+0000";"";"Please send the price";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41358";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-28T04:03:15+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41359";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-06-24T07:56:18+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41360";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-28T02:48:34+0000";"";"Price";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41361";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-27T16:58:03+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41362";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-29T15:48:35+0000";"";"Price please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41363";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-28T01:55:56+0000";"";"Price";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41364";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-28T08:16:28+0000";"";"Price pls";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41365";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-05-18T14:10:06+0000";"";"Price pls";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41366";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-06-27T21:38:41+0000";"";"Price pl";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41367";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-27T17:26:55+0000";"";"Price";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41368";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-28T01:17:34+0000";"";"Price";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41369";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-28T18:32:44+0000";"";"Price";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41370";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-06-12T14:57:04+0000";"";"Price";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41371";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-04-29T01:15:30+0000";"";"Price";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41372";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-05-18T19:37:20+0000";"";"Price?";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41373";"17017";"2";"2129348240518255_5079558122163904";"data";"data.*";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"2022-05-05T08:50:32+0000";"";"Price";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5079558122163904/2129348240518255_5079558122163904";"41374";"17017";"2";"2129348240518255_5079558122163904";"offcut";"";"fetched (200)";"2022-08-05 15:44:43.901524";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5078152728971110";"17018";"11613";"1";"2129348240518255_5078152728971110";"data";"data.*";"fetched (200)";"2022-08-05 14:59:47.314373";"Facebook:/<page-id>/posts";"2129348240518255";"Houses&Land.lk";"2022-04-27T04:47:42+0000";"2022-04-27T04:47:42+0000";"NAWALA HIGHLY RESIDENTIAL PROPERTY  FOR SALE COLOMBO SRI LANKA   HOUSES&LAND.LK  10 perches 3000 sqft 5 Rooms (4 with AC) available  4 Bathrooms Hot water Main line water with sum tanks 3 phase electricity  Overhead water tank  Maids toilet  2 parking spaces  Clear deed  Equipped solar power  Mobile operator base station on the roof top with monthly income Rs 60,000  PRICE 70Million   More details & viewing contact - Email : housesandlandlk1@gmail.com Whatsapp / Viber / Message - +94 70 193 7033 - +94 752 264 558  #highlyresidential #property #nawala  #houseforsale #colombo #srilanka  #justlisted #newlisting #property  #residentialproperty #homegoals #homebuyers #homebuying #buyers #dreamhome #forliving  #housebuying #propertyinvestor #investorlife  #investinyourself #valueinvesting  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk";"16";"0";"4";"4";"0";"0";"0";"0";"0"
"RameshgayanFernando/2129348240518255_5078152728971110/2129348240518255_5078152728971110";"41375";"17018";"2";"2129348240518255_5078152728971110";"empty";"";"fetched (200)";"2022-08-05 15:44:44.578538";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444";"17019";"11613";"1";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-05 14:59:47.314373";"Facebook:/<page-id>/posts";"2129348240518255";"Houses&Land.lk";"2022-04-22T08:31:02+0000";"2022-06-18T04:37:46+0000";"LUXURIOUS HOUSE COLOMBO 05 SRI LANKA   HOUSES&LAND.LK  15 perches - Land size  3850 Sqft 4 Bedrooms + study (One of the rooms have been converted into a beautiful TV room) 3 Bathrooms  2 Parkings space available  1 Drivers quarters  1 maids room All the furnitures including   Price Upon request only   More details Call now +94 75 226 4558 +94 70 193 7033 Email :housesandlandlk1@gmail.com Book your appointment for inspection  Whatsapp / Viber / Message - +94 70 193 7033 - +94 752 264 558  #luxuriouslifestyle  #luxuryhouse #colombo5 #srilanka  #superbhouse  #newlisting  #home #greatinvestment  #residentialproperty #homegoals #homebuyers #homebuying #houseforliving #highlydemanded #loction #buyyourhome #dreamhomes #propertyinvestor #investinyourself #valueinvesting  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk";"50";"70";"101";"95";"6";"0";"0";"0";"0"
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"41376";"17019";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-05 15:44:45.026922";"Facebook:/<post-id>/comments";"";"";"2022-04-22T13:15:04+0000";"";"Price please, also a land mark. Thank you!";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"41377";"17019";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-05 15:44:45.026922";"Facebook:/<post-id>/comments";"";"";"2022-04-23T15:47:45+0000";"";"Can you send the price specific area and sqft";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"41378";"17019";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-05 15:44:45.026922";"Facebook:/<post-id>/comments";"";"";"2022-04-23T05:45:16+0000";"";"Price  please I am interested please";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"41379";"17019";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-05 15:44:45.026922";"Facebook:/<post-id>/comments";"";"";"2022-04-22T09:08:04+0000";"";"Price pls";"";"";"";"";"";"";"";"";""
"RameshgayanFernando/2129348240518255_5065262723593444/2129348240518255_5065262723593444";"41380";"17019";"2";"2129348240518255_5065262723593444";"data";"data.*";"fetched (200)";"2022-08-05 15:44:45.026922";"Facebook:/<post-id>/comments";"";"";"2022-04-22T12:22:15+0000";"";"More details and price please";"";"";"";"";"";"";"";"";""
