post_id,company,created_time,updated_time,message,shares_count,comments_count,reactions_count,like_count,love_count,haha_count,wow_count,sad_count,angry_count
2129348240518255_5166290733490642,HousesLandsLk,2022-05-28T03:40:28+0000,2022-06-25T20:29:03+0000,"HOUSE FOR SALE IN MIRHANA COLOMBO SRI LANKA   HOUSES&LAND.LK  House was built 2019  10P Land size  4000 sqft  Ground Floor - 1 Bedroom (AC) 1 Bathroom, living and dining, kitchen, wet kitchen, maids washroom.   1st Floor - 3 Bedrooms (Master AC with washroom), 1 common bathroom, TV lounge 2nd floor - Lounge + large rooftop area. Can use for study, gym, entertaining etc 3 car park slots - 2 large vehicles and 1 small one can fit 2,000L sump underground and 4000L (2 Tanks) on rooftop. Any given time 6000L of water at hand Extremely convenient location with multiple access routes and in extremely close proximity to multiple supermarkets, religious locations etc  Price 80M negotiable  Please call ahead for viewing  +94 75 226 4558 - +94 70 193 7033 Email :housesandlandlk1@gmail.com Whatsapp / Viber / Message   #houseforsale #mirihana #colombo #sriLanka #superbhouse #newlisting #property #home #dreamhouse #greatinvestment #househunting  #housingscheme #homegoals #homebuyers #homebuying #buyers #Realtor #properties  #luxuriouslifestyle #dreamhomes   #propertyinvestor #investinyourself #valueinvesting  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk",56,66,163,149,12,0,2,0,0
2129348240518255_5163534550432927,HousesLandsLk,2022-05-27T05:13:45+0000,2022-05-27T15:04:55+0000,"BRAND NEW HOUSE FOR SALE MATTEGODA COLOMBO SRI LANKA   HOUSES&LAND.LK  • 8perch Land Size  • 1075sqft • 3 Bedrooms  • 2 Bathrooms  • Doors and Windows Front Door- Mahogany sash and Thulan or similar wood shall be used for frames. Internal Doors- Plywood door sash & Thulan or similar wood shall be used for frames. Windows - Powder coated aluminum sections with 5 mm thick glass. Locks-'Mortise or equivalent door lock with handle for front door (Union or equivalent) all other door locks to be knob type. Pantry cupboard Mahogany timber Pantry cupboard set with granite top & SS Sink. Water Supply Storm water drainage UPVC cold water pipe network vin overhead water tank of 1000 liters. Zn-alum gutter and down pipes ""Substructure Random Rubble Masonry work, REC Columns & RCC Plinth beam. Superstructure RCC Columns, Beams, slab etc., Brick walls 9' thick. for load bearing walls. 4 _ thick partition walls to satisfy the design requirement Roof & Ceiling Corrugated roofing sheets and super flex board for ceiling. Finishes Living, Dining, Verandahs & Bed rooms All bathroom fittings commode with cistern, Wash basin with pedestal (Roel) and four pieces accessories shall be (10 year warranty). All Taps & shower (Rocel).  Price LKR 25million (nego)  Book your appointment Call now +94 75 226 4558 +94 70 193 7033 Email :housesandlandlk1@gmail.com Whatsapp / Viber / Message   #brandnewhouse #mattegoda #colombo #sriLanka #superbhouse #justlisted #newlisting #property #home #greatinvestment #realestateexperts  #housingscheme #homegoals #homebuyers #homebuying #buyers #Realtor #properties  #luxuriouslifestyle #dreamhomes #propertyinvestor #investinyourself #valueinvesting  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk",70,2,49,49,0,0,0,0,0
2129348240518255_5150226321763750,HousesLandsLk,2022-05-22T14:24:41+0000,2022-07-18T10:46:28+0000,"LUXURY HOUSE FOR SALE IN WERAHERA, BORELASGAMUWA - COLOMBO - SRI LANKA   HOUSES&LAND.LK  GOOD OFFERS WELCOME AFTER INSPECTION   HOUSE DETAILS__  15 Perches land size 3880sqft  Architecturally designed luxury house  4 bedrooms & bathrooms formal living, large family area with dinning and a separate bar.  Indoor garden with fish pond.  Garage for two vehicles.  Separate wet kitchen and dry kitchen.  Maids room and toilet.  Upstairs large lobby that can be used as TV lounge/office area which opens to a spacious balcony with a beautiful garden view.  Master bedroom is with an attached bathrooms and separate walk-in closet. Landscaped garden on 8 perches.  House is solidly built using very high standards. All doors and windows are made with kumbuk and teak. The entire house is tilled with imported tiles.   Although the house is on Gangarama Road, it is just 2 minutes’ drive to Galle Road using Borupona Road. 2 minutes’ drive to Colombo international airport and Kothalawala Defence University(KDU). 15 minutes to the southern  expressway.  More details __  Email :housesandlandlk1@gmail.com Book your appointment for inspection  Whatsapp / Viber / Message - +94 70 193 7033 - +94 752 264 558  #luxuryhouse #forsale #boralasgamuwa #colombo #srilanka #brandnew #superbhouse #realestateexperts #luxuryhomes #greatinvestment #dreamhome  #residentialproperty #homegoals #homebuyers #homebuying #investors #realestateinvestors #realtor #househunting #luxuriouslifestyle #newhouse #propertyinvestor #investinyourself #valueinvesting  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk",47,66,88,76,10,0,2,0,0
2129348240518255_5142457495873966,HousesLandsLk,2022-05-20T04:43:13+0000,2022-05-20T04:43:13+0000,"HOUSE FOR SALE BATTARAMULLA COLOMBO SRI LANKA   HOUSES&LAND.LK  Property Details __  3 Storey semi luxury house   Location: Battaramulla, Koswatta (Behind the Thalangama Police Station) - Land area: 9.96 perches - Bedrooms: 4 (with wall cupboard) - Bathrooms: 4 - Facilities: 1 living room, 1 TV room, a basement living area, a fully furnished pantry, separate kitchen space, garage and a Rooftop Bar  Price LKR 50 Million  More details __ Email :housesandlandlk1@gmail.com Book your appointment for inspection  Whatsapp / Viber / Message - +94 70 193 7033 - +94 752 264 558  #houseforsale #thalangama #battaramulla  #colombo #srilanka #superbhouse #newlisting #property #home #greatinvestment #housesearch  #residentialproperty #homegoals #homebuyers #homebuying #buyers #homestyle  #luxuriouslifestyle #dreamhomes   #propertyinvestor #investinyourself #valueinvesting  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk",21,0,30,30,0,0,0,0,0
2129348240518255_5120821838037532,HousesLandsLk,2022-05-12T15:21:15+0000,2022-06-27T20:30:14+0000,HOUSE FOR SALE NAWALA COLOMBO SRI LANKA   HOUSES&LAND.LK   ( Facing Old Nawala Road 25ft Rd access)   Details of the Property  - 6000Sqft  - 16.5perch Land Size  - 4 Bedrooms  - 4 Bathrooms Garage parking for 4 cars Driver's quarters + attached bath  - Maids Room for 2 maids + attached bathroom  - Wet and Dry pantry  - Laundry room - Amazing Balconies with large sitout terrace - Large Master bedroom with Sepearte study Area - Beautifully landscaped garden - Solar Power System powering the entire home. - Electric fence round house - CCTV 4 units  Price Upon Request  More details Call now +94 75 226 4558 +94 70 193 7033 Email :housesandlandlk1@gmail.com Book your appointment for inspection  Whatsapp / Viber / Message - +94 70 193 7033 - +94 752 264 558  #houseforsale #nawala #colombo #SriLanka #superbhouse #justlisted #newlisting  #property #home #residentialproperty #homegoals #homebuyers #homebuying  #luxuriouslifestyle #dreamhomes   #propertyinvestor #realestateexpert #investinyourself #valueinvesting  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk,42,56,99,97,2,0,0,0,0
2129348240518255_5119407674845615,HousesLandsLk,2022-05-12T03:32:22+0000,2022-05-13T11:18:00+0000,"HOUSE FOR SALE JAELA SRI LANKA   HOUSES&LAND.LK  Fully furnished two story house in  13.52 perch land size  • 4 - Bedrooms - 2 - Bathrooms - TV lobby, living area and staircase finished with treated natural wood Fully completed pantry with Owen, cooker and the cooker topper - Solar hot water - Water curtain in the TV lobby and dining area - Security systems with mobile access Elcardo roller shutter - Treated wood finished wicket gate - Fully maintain garden  More Details Call Now +94752264558 Email-housesandlandlk1@gmail.com  PRICE LKR 35million   ._ ._ ._ ._ ._ #homebuyers #realestateexperts #realestatelife #home #househunting #realtorlife #business #homesforsale #realty #dreamhome #realestate #interiordesign #dreamhomes #homeforsale #listing #newhome #property #homesweethome #forsale #investment #luxuryrealestate #architecture #luxury #realtors #realtor #realestateinvestor #design #homedecor  #bestpropertiesinsrilanka  #housesandlandlk",37,3,60,58,2,0,0,0,0
2129348240518255_5105604632892586,HousesLandsLk,2022-05-07T06:00:57+0000,2022-07-06T14:56:34+0000,HOUSE FOR SALE IN KOTTAWA COLOMBO SRI LANKA   HOUSES&LAND.LK  House Build 2013  10.9 Perch Land Size 2950sqft  4 Bedrooms  3 Bathrooms  2 Living Areas  2 Car Parking 950m for Kottawa Junction  20ft Wide Road House Facing  More Details Call Now +94 75 226 4558 Email-housesandlandlk1@gmail.com                 PRICE LKR 43M ( nego )  ._ ._ ._ ._  #homebuyers #realestateexperts #realestatelife #home #househunting  #homesforsale #realty #dreamhome #realestate #livinghome #homeforsale #listing #newhome #property #homesweethome #forsale #investment #luxuryrealestate #realtors #realtor #realestateinvestor #design #homedecor #realestateinvesting #homedesign #bestpropertiesinsrilanka #housesandlandlk,43,21,96,93,3,0,0,0,0
2129348240518255_5102793706507012,HousesLandsLk,2022-05-06T06:33:37+0000,2022-05-16T13:58:00+0000,"____________ ____________________ ______ ________ ____ ______________ ________________ ____________________          4 Bedroom / 4 Bathroom / 2100sqft  Large Living & Dining areas / Domestic quarters 2 Car Parking Slots           On the 17th Floor  FIXED PRICE LKR 82M                               The is another living design marvel, enclosed by protected wetlands and water streams, thus blending into and becoming a part of nature itself. The apartment complex located in Rajagiriya, offers the most sophisticated and contemporary luxury vertical living experience constructed with the best of class industry practices.  Email-housesandlandlk1@gmail.com Call __  Whatsapp / Viber / Message +94 75 226 4558  #bestpropertiesinsrilanka  #housesandlandlk  #luxuryapartments #rajagiriya #Colombo #srilanka #apartmentdecor #apartmentforsale #apartmentliving #apartments #apartmentsearch #apartmentsforsale #detroitapartments #dreamhome #homeforsale #househunting #investmentproperty #luxuryapartments #milliondollarlisting #newhome  #propertyinvestment #realestate #realestateforsale #realtor #realtorlife #realty #strategicbranding #tangerang #dontmissout #valueinvesting",17,7,15,15,0,0,0,0,0
2129348240518255_5091643484288701,HousesLandsLk,2022-05-02T05:46:59+0000,2022-05-13T17:37:25+0000,NEWLY BUILT TWO STORIED HOUSE BORALESGAMUWA COLOMBO SRI LANKA   HOUSES&LAND.LK  Close proximity to all major supermarkets and banks. 30m to Kesbewa Piliyandala road. 350m to Boralesgamuwa junction. 2 minute walking distance to children's park and track. Residential - calm and quiet neighbourhood. 2500 sqft  4 Bedrooms (Air Conditioned) 3 Bathrooms 3rd floor has rooftop access Solar Powered Hot Water 2 Vehicle Parking 6.6 Perches  ( Price 38M Nego)  More details & viewing contact - Email : housesandlandlk1@gmail.com Whatsapp / Viber / Message - +94 70 193 7033 - +94 752 264 558  #houseforsale #colombo #srilanka #superbhouse #justlisted #newlisting #property  #residentialproperty #homegoals #homebuyers #homebuying #buyers #dreamhome #forliving  #housebuying #propertyinvestor #investorlife  #investinyourself #valueinvesting  #dontmissout #homebuyers #realestateexperts #realestatelife #home #househunting #realtorlife #business #homesforsale  #bestpropertiesinsrilanka  #housesandlandlk,31,8,13,12,1,0,0,0,0
2129348240518255_5247800718672976,HousesLandsLk,2022-06-25T14:03:38+0000,2022-07-14T10:21:47+0000,"HOUSE FOR SALE IN KOHUWALA COLOMBO SRI LANKA   HOUSES&LAND.LK   10 Perch land extend  * House 2700 SQFT * 6 ROOMS (1 A/C, 2 En-suit rooms) * 4 Bathrooms (3 with hot water)  * 3 Balconies * Roof top for get-togethers * CCTV * Car park for 3 cars All work has been completed, ready to move in. Access road 15 and 13 feet wide, very low traffic carpeted road.   Highly residential property don’t miss out  1 KM to Bellanvilla Park/Temple  Walk  to trandy cafes, restaurants, meat shop and supermarkets.  Please call ahead for viewing  +94 75 226 4558 - +94 70 193 7033 Email :housesandlandlk1@gmail.com Whatsapp / Viber / Message   #houseforsale #kohuwala #colombo #sriLanka #superbhouse #newlisting #property #home #greatinvestment  #homegoals #homebuyers #homebuying #buyers #living #house #asset #properties  #luxuriouslifestyle #dreamhomes   #propertyinvestor #investinyourself #valueinvesting #realestate #realtor #investorlife #livingmybestlife #bestplace  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk",18,42,46,46,0,0,0,0,0
2129348240518255_5243869132399468,HousesLandsLk,2022-06-24T04:57:32+0000,2022-06-28T03:51:32+0000,"HOUSE FOR SALE DEHIWALA COLOMBO SRI LANKA   HOUSES&LAND.LK  Dehiwala Residential Location House Located     Good Investment property   30 years old / 10 perches single storied. Calm, lovely area.  20 feet road way off main road. Nice atmosphere. Surrounded lovely properties and a ground for children to play & for fitness.   A lovely neighborhood.   The property contains 3 rooms with a common washroom, living, dinning and servant washroom. We are looking for land value only. The property was renovated recently and currently given on rent. The house is approximately 1400sqft.  Quick access to Kohuwela, High-level, kalubowila, Papiliyana & Nugegoda areas. All required amenities such as supermarkets, pharmacies, medical Centre, restaurants, fuel station, banks, food outlets are in close proximity.   Quoting 39 Million negotiable •  More details Email :housesandlandlk1@gmail.com Book your appointment for inspection  Whatsapp / Viber / Message - +94 70 193 7033 - +94 752 264 558  #houseforsale #dehiwala #colombo #SriLanka #landvalue #sellinghomes #justlisted #realestateexperts #househunting #newlisting #property #home #greatinvestment #asset  #residentialproperty #homegoals #homebuyers #homebuying #buyers #propertyinvestor #investinyourself #valueinvesting  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk",25,5,10,9,1,0,0,0,0
2129348240518255_5241136272672754,HousesLandsLk,2022-06-23T05:53:49+0000,2022-06-23T05:58:18+0000,HOUSE FOR SALE IN PELAWATTA COLOMBO SRI LANKA  HOUSES&LAND.LK  Land extent- 8.6perches 5 Bedrooms with A/C 4 Bathrooms with hot water Garage for 2 vehicles Swimming pool Close to the jogging track Beautifully landscaped garden Peaceful neighborhood Scenic view Price: LKR 55 million negotiable   More details and book your appointment for inspection call now +94 70 193 7033 - +94 75 226 4558 whatsapp - Viber - massage available  Email- housesandlandlk1@gmail.com ._ ._ ._ ._ ._ #homebuyers #realestateexperts #realestatelife #home #househunting #realtorlife #business #homesforsale #realty #dreamhome #realestate #interiordesign #luxuryhomes #homeforsale #listing #newhome #property #homesweethome #forsale #investment #luxuryrealestate #architecture #luxury #realtors #realtor #realestateinvestor #design #homedecor #realestateinvesting #homedesig,21,1,40,38,2,0,0,0,0
2129348240518255_5235220369931011,HousesLandsLk,2022-06-21T03:26:40+0000,2022-07-22T08:05:55+0000,HOUSE FOR SALE IN BORALASGAMUWA COLOMBO SRI LANKA   HOUSES&LAND.LK  Located in Embillawtta road  8 Perch land size  2600sqft  2 Stories house with rooftop 4 Bedrooms Two A/C rooms One office room  TV room with AC 3 Bathrooms and  servant’s toilet.  Rooftop gym with a small office room. Two massive water tanks and a store room. Small garden.  Garage for 2 Vehicles.  Roller gate.  Price 32.5M Rupees   More details contact Us Email :housesandlandlk1@gmail.com Book your appointment for inspection  Whatsapp / Viber / Message - +94 70 193 7033 - +94 752 264 558  #housesandlandlk #houseforsale #boralasgamu  #colombo #sriLanka #superbhouse #justlisted #property #home #living #house #greatinvestment  #residentialproperty #homegoals #homebuyers #realtor #homedecor #lifestyle  #propertyasset  #homebuying #buyers #dreamhomes #househunting #propertyinvestor #investinyourself #valueinvesting #houseinvestment #bestplace  #dontmissout #bestpropertiesinsrilanka,36,5,28,26,2,0,0,0,0
2129348240518255_5223823524404029,HousesLandsLk,2022-06-17T04:04:04+0000,2022-07-27T12:54:55+0000,"HOUSE FOR SALE RAJAGIRIYA COLOMBO SRI LANKA   HOUSES&LAND.LK  Highly residential property in the gated community in Rajagiriya  With 24 hour security  3 Bedrooms 3 Bathrooms with an additional studio apartment (which could be connected to the main house if required) with its own entrance, sitting area, bath and kitchenette   • Maids room and bath • 3 Vehicle parking space  • Built in December 2018 • Open house concept with the flavour of ethnic architecture and high wooden ceiling  - 10.52 perches - 3409 square feet - 40 perches of tree lined park next to the property with the winding  Diyawanna waterway alongside, offering an oasis of greenery, birds and calmness sorrounding the property   Price Upon Request   Book your appointment for inspection Email :housesandlandlk1@gmail.com Whatsapp / Viber / Message - +94 70 193 7033 - +94 752 264 558  #exclusive #houseforsale #rajagiriya #colombo #srilanka #superbhouse #newlisting #property #homeforliving #greatinvestment #homedecor #realestate #househunting #housedesign #home #propertyinvestment  #residentialproperty #homegoals #homebuyers #livingmybestlife  #luxuriouslifestyle #dreamhomes   #propertyinvestor #buyers #investinyourself #valueinvesting  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk",24,46,102,98,4,0,0,0,0
2129348240518255_5208008065985575,HousesLandsLk,2022-06-11T10:41:19+0000,2022-07-28T08:53:02+0000,HOUSE FOR SALE PILIYANDALA  COLOMBO SRI LANKA   HOUSES&LAND.LK   8.5perch  1650sqft  3 Bedrooms 2 Bathrooms Kitchen with pantry Small garden space  Car porche Fully completed house 15ft road facing   Price 25Million rupees   Book your appointment for inspection  Call now +94 75 226 4558 - +94 70 193 7033   #housesforsale #piliyandala #colombo #srilanka #homebuyers #livinghome #dreamhome #luxurylifestyle #housegoals #housebeautiful #place #houseinvestment #investorlife #dontmissout #realestate #property #propertydevelopment #househunting #bestproperties  #bestpropertiesinsrilanka  #housesandlandlk,29,9,57,55,2,0,0,0,0
2129348240518255_5199083046878077,HousesLandsLk,2022-06-08T07:55:42+0000,2022-07-09T02:04:04+0000,"LUXURY HOUSE FOR SALE NAWALA  COLOMBO SRI LANKA   HOUSES&LAND.LK  • 25 perches  • 4500sqft • Road access 20ft • Luxurious 5 bedrooms & 4 bathrooms • Large living area with furnished house eye catching interior done swimming pool with garden space  Solar configured ,Generator  Car parking big space available  Idea house for luxury living for you & special for investors don’t miss out.!!!  More details call now - +94 75 226 4558 - +94 70 193 7033   Price Upon request only  After inspection good offers welcome   #luxuryhouse #forsale #nawala #colombo #srilanka #homebuyers #realestateexperts #home #realtorlife #business #homesforsale #realty #dreamhome #realestate #interiordesign #luxuryhomes #homeforsale #newhome #propertymanagement #homesweethome #investment #architecture #luxury #realtors #realestateinvestor #design #homedecor #realestateinvesting  #bestpropertiesinsrilanka  #housesandlandlk",39,60,86,70,14,0,2,0,0
2129348240518255_5181798341939881,HousesLandsLk,2022-06-02T05:35:22+0000,2022-06-26T03:25:27+0000,"COLOMBO 05 HOUSE FOR SALE SRI LANKA   HOUSES&LAND.LK  Residential Location in Kirulapone ,Off vijaya Kumarathunga Mawatha.  38 Perches ( selling Less then Market Value) Private Road 10 ft Only For This House   There are 1 House and 1 Commercial building   Selling For Less Then Land Value Don’t miss out Great Investment opportunity  HOUSE DETAILS   5  - Bedrooms  4  - Bathrooms 2  - Living areas  1  - Kitchen & pantry  5 - Car parking space  Squarefeets : 3500  COMMERCIAL BUILDING DETAILS   Rooms - 3 Bathrooms - 1 Squarefeets : 1500  Price LKR 160 Million  (4.2 million per perch)  Call Now +94 75 226 4558 - +94 70 193 7033 Email-housesandlandlk1@gmail.com  #colombo5 #houseforsale #homebuyers #landbuyers  #realestateexperts #realestatelife #home #househunting #realtorlife #business #homesforsale #realty #realestate #interiordesign #homeforsale #listing #forsale #investment #luxuryrealestate #luxury #realtors #realtor #realestateinvestor #homedecor #landforsale #commercial  #property #residential  #bestpropertiesinsrilanka  #housesandlandlk",39,5,30,26,4,0,0,0,0
2129348240518255_5335802673206113,HousesLandsLk,2022-07-27T11:37:43+0000,2022-07-27T11:37:43+0000,"BRAND NEW HOUSE FOR SALE NUGEGODA COLOMBO SRI LANKA  HOUSES&LAND.LK  • 8 Perches land extend  • 3000sqft  4 Bedrooms with 4 attcahed  bathrooms. Teak pantry with Beko cooker & Oven, Lunumidella Ceiling, Brick  walls, Teak timber, Kumbuk stair  case, 02 Covered parking, Solar  hot water & CCTV. Servant Room & Toilet, Strongly built using  quality branded material with  fittings. Walking distance to  Wijerama.  Really good price don’t misss out the opportunity.     Price LKR 63Million Rupees   More details Call now +94 752 264 558 - +94 70 193 7033  Email:housesandlandlk1@gmail.com ._ ._ ._ #brandnewhouse #forsale #nugegoda #colombo #srilanka #homebuyers #realestateexperts  #home #househunting #realtorlife #business #homesforsale #realty #dreamhome #realestate #interiordesign #luxuryhomes  #newhome #property #homesweethome #investment #luxuryrealestate  #luxury  #realtor #realestateinvestor  #homedecor #realestateinvesting #DontMissOut #bestpropertiesinsrilanka #housesandlandlk",52,2,36,35,1,0,0,0,0
2129348240518255_5332384073547973,HousesLandsLk,2022-07-26T03:32:37+0000,2022-07-28T00:22:47+0000,"THALAWATHUGODA HOUSE FOR SALE COLOMBO SRI LANKA  HOUSES&LAND.LK  10 Perch  1900sqft  3 Bedrooms with A/C 2 Bathrooms 1 Living area  Pantry & kitchen  Office room with AC,Attached toilet  Two car parking garage  Servants room & bath toilet  Roller gate  15+ road facing highly residential location.  More details contact  +94 75 226 4558 +94 70 193 7033 Email :housesandlandlk1@gmail.com Book your appointment for inspection  Whatsapp / Viber / Message - +94 70 193 7033 - +94 752 264 558  #houseforsale #thalawathugoda #colombo #srilanka #superbhouse #newlisting #house #homebuyers #realtorlife #homedecor #greatinvestment #dreamhouse #realestateinvesting #homedesign #luxurydesign #housebeautiful  #residentialproperty #homegoals  #homebuying #buyers #living  #luxuriouslifestyle #dreamhomes   #propertyinvestor #realestate #investinyourself #valueinvesting  #dontmissout  #bestpropertiesinsrilanka  #housesandlandlk",16,9,41,41,0,0,0,0,0
2129348240518255_5305747159544998,HousesLandsLk,2022-07-16T07:28:14+0000,2022-08-01T20:34:06+0000,HOUSE FOR SALE DEHIWALA COLOMBO SRI LANKA  HOUSES&LAND.LK  Located in Dehiwala Anderson Road 6 Perch land with house 3 Bedrooms with 3 Bathrooms 2 Living areas Kitchen with pantry cupboards Rear space Car parking  After inspection good offers welcome Email :housesandlandlk1@gmail.com Book your appointment for inspection  Whatsapp / Viber / Message - +94 70 193 7033 - +94 752 264 558  #forsale #dehiwala #colombo #sriLanka #superbhouse #justlisted #newlisting #property #home #greatinvestment #realtorlife #residentialproperty #homegoals #homebuyers #homebuying #buyers #homedecor #luxuriouslifestyle #dreamhomes  #propertyinvestor #investinyourself #valueinvesting  #dontmissout #realestatelife #bestpropertiesinsrilanka  #housesandlandlk,50,36,60,60,0,0,0,0,0
